,transcript_id,EffectiveLength,NumReads,Length,TPM,eq_param,mean,faulty,count,predict_diff,diff,new_std,new_mean,new_deviation
11287,ENST00000463413,304.007,17.551432,503,1.776731,2.0,2.080142521,1,23,89.8556913357,20.919857479,1,91,-68
17397,ENST00000441147,4491.991,9.0,4691,0.061659,5.0,0.5731364,1,3,70.5124504318,2.4268636,1,71,-68
15848,ENST00000368143,346.005,5.0,545,0.444714,1.5,0.985,1,5,72.9195467946,4.015,1,73,-68
12736,ENST00000536402,1286.991,15.546353,1486,0.371746,2.0,0.43521284,1,14,82.1404296778,13.56478716,1,82,-68
14907,ENST00000556019,335.006,8.205371,534,0.75377,1.5,1.529256519,1,9,76.0747066698,7.470743481,1,77,-68
9798,ENST00000539570,1273.991,23.0,1473,0.55559,2.66666666667,3.04,1,28,93.1881371025,24.96,1,96,-68
11545,ENST00000597426,14.823,14.0,180,29.065256,1.0,1.74482313,1,17,83.7315538301,15.25517687,1,85,-68
7309,ENST00000425274,241.009,24.0,440,3.064575,2.0,0.265376147,1,31,99.0490701122,30.734623853,1,99,-68
17583,ENST00000410070,664.998,4.734095,864,0.219083,1.5,0.741297038,1,3,70.4351543286,2.258702962,1,71,-68
1992,ENST00000354147,468.001,470.0,667,30.906112,5.42857142857,3.041649527,1,499,631.855197215,495.958350473,2,634,-68
15108,ENST00000542818,147.014,7.252604,346,1.518203,1.5,1.069557869,1,9,76.4360928454,7.930442131,1,77,-68
11472,ENST00000581463,529.999,9.542963,729,0.554116,2.0,1.027530708,1,13,80.3536969764,11.972469292,1,81,-68
16002,ENST00000531040,2768.991,0.0,2968,0.0,5.0,0.351981912,1,6,73.8599857023,5.648018088,1,74,-68
5538,ENST00000545837,1379.991,56.564035,1579,1.261413,2.0,2.201828817,1,62,127.801936479,59.798171183,1,130,-68
2055,ENST00000429440,2285.991,378.0,2501,5.088741,7.5,2.444030602,1,397,530.391480839,394.555969398,2,532,-68
13119,ENST00000553948,431.002,7.0,630,0.499818,2.0,0.642586965,1,11,78.5476477031,10.357413035,1,79,-68
8133,ENST00000488405,719.998,20.322506,919,0.868638,2.0,0.150365201,1,24,92.331841084,23.849634799,1,92,-68
1802,ENST00000401886,1359.991,299.432616,1559,6.775732,6.90909090909,0.151337586,1,381,450.76101588,380.848662414,1,450,-69
2467,ENST00000370947,598.998,163.890343,798,8.420167,1.5,2.169307391,1,186,253.527385176,183.830692609,1,255,-69
6279,ENST00000519547,383.005,28.959762,582,2.326933,2.5,0.303753501,1,39,107.850035211,38.696246499,1,108,-69
17011,ENST00000518835,169.012,6.0,368,1.092512,1.5,2.0961658,1,7,74.0010227063,4.9038342,1,76,-69
2038,ENST00000574295,1191.991,197.0,1391,5.086117,2.0,0.215569634,1,227,295.807534857,226.784430366,1,296,-69
15414,ENST00000606406,300.007,6.0,499,0.615478,1.5,1.239870083,1,6,74.1129554249,4.760129917,1,75,-69
9132,ENST00000442295,393.004,13.623204,592,1.06678,2.0,0.330827301,1,18,86.6833183098,17.669172699,1,87,-69
14223,ENST00000517938,1003.991,4.624646,1203,0.141756,3.25,1.040101253,1,12,80.0132430105,10.959898747,1,81,-69
7784,ENST00000371789,1078.991,30.573915,1278,0.87202,2.25,1.48869981,1,34,102.097460293,32.51130019,1,103,-69
2521,ENST00000578051,385.005,130.0,584,10.39131,1.5,1.331118494,1,146,214.580190678,144.668881506,1,215,-69
2938,ENST00000505939,1946.991,158.049014,2146,2.498164,2.0,1.877078276,1,176,243.423508307,174.122921724,1,245,-69
7986,ENST00000465710,261.007,29.999998,460,3.537217,2.0,1.768419197,1,36,104.205827932,34.231580803,1,105,-69
5007,ENST00000589574,448.002,43.678038,647,3.000378,2.0,1.328803872,1,52,119.741624754,50.671196128,1,121,-69
4486,ENST00000420176,590.998,46.09877,790,2.400469,3.66666666667,0.175037682,1,66,135.085062425,65.824962318,1,135,-69
9063,ENST00000452402,483.001,21.0,682,1.338026,2.0,1.374316618,1,25,93.5055317921,23.625683382,1,94,-69
802,ENST00000271308,3529.991,24451.91887,3729,213.173102,1.5,866.3729775,1,26631,28093.4449455,25764.6270225,34,28959,-69
8584,ENST00000591444,322.007,25.0,521,2.389287,2.0,1.525170251,1,31,98.7400081944,29.474829749,1,100,-69
16820,ENST00000555334,749.998,5.816949,949,0.238687,2.0,1.138470764,1,6,74.2510438134,4.861529236,1,75,-69
5086,ENST00000404321,2917.991,42.056167,3117,0.443546,3.5,0.13529363,1,42,111.722328581,41.86470637,1,111,-69
14204,ENST00000602891,230.01,7.837794,429,1.048675,1.5,0.995409045,1,8,76.8340735454,7.004590955,1,77,-69
3617,ENST00000538098,349.005,84.343011,548,7.437212,3.33333333333,1.49179804,1,108,175.577516763,106.50820196,1,177,-69
14556,ENST00000454000,1933.991,0.0,2133,0.0,4.33333333333,0.207939049,1,6,75.8547589256,5.792060951,1,76,-70
17558,ENST00000441145,764.998,1.31236,964,0.052794,2.66666666667,1.208959887,1,4,73.6523586791,2.791040113,1,74,-70
6440,ENST00000511887,551.999,33.0,751,1.839791,2.0,1.300138546,1,38,106.973858326,36.699861454,1,108,-70
748,ENST00000446845,1708.991,1302.070723,1908,23.447033,1.5,0.124082122,1,1520,1589.89817608,1519.87591788,1,1590,-70
17768,ENST00000419719,388.005,0.407305,587,0.032305,2.0,4.98,1,1,66.974861668,-3.98,1,71,-70
7880,ENST00000600634,262.007,15.300476,461,1.797151,2.5,0.562949231,1,23,92.6566116195,22.437050769,1,93,-70
11910,ENST00000381890,1095.991,15.0,1295,0.421189,2.4,1.498551374,1,16,84.8125331019,14.501448626,1,86,-70
10709,ENST00000471531,207.01,13.962146,406,2.075644,1.5,0.448240478,1,14,84.2053652865,13.551759522,1,84,-70
12656,ENST00000444858,163.013,12.972376,362,2.449011,1.66666666667,0.776273405,1,14,84.0254072837,13.223726595,1,84,-70
7301,ENST00000591748,130.014,22.501834,329,5.326233,2.66666666667,1.315009879,1,31,100.513816066,29.684990121,1,101,-70
11384,ENST00000601120,614.998,12.0,814,0.600482,2.0,0.864481921,1,13,82.7286523957,12.135518079,1,83,-70
10187,ENST00000601847,447.002,14.361433,646,0.988738,2.0,1.13,1,17,86.3700391883,15.87,1,87,-70
16264,ENST00000446401,191.011,8.0,390,1.288914,1.5,1.87504517,1,8,76.3014190586,6.12495483,1,78,-70
16783,ENST00000532171,386.005,5.0,585,0.39863,2.0,1.517059209,1,7,75.7135371305,5.482940791,1,77,-70
12188,ENST00000432063,1272.991,16.0,1472,0.386801,2.66666666667,0.70546098,1,18,87.3386454042,17.29453902,1,88,-70
11432,ENST00000537531,883.991,10.296762,1083,0.358464,2.66666666667,0.621090396,1,14,83.7752543441,13.378909604,1,84,-70
4381,ENST00000392801,2081.991,48.844288,2281,0.721985,3.71428571429,0.231462052,1,57,127.756819699,56.768537948,1,127,-70
10905,ENST00000608189,286.007,12.0,485,1.291211,2.0,1.225851058,1,15,84.5683246416,13.774148942,1,85,-70
14560,ENST00000536489,1035.991,7.0,1235,0.207939,2.5,0.457047899,1,8,77.6941096042,7.542952101,1,78,-70
14414,ENST00000353505,5993.991,5.369522,6193,0.027568,8.0,0.194606689,1,6,76.319272827,5.805393311,1,76,-70
6585,ENST00000424929,309.007,30.0,508,2.987762,1.5,0.384179512,1,32,101.940615195,31.615820488,1,102,-70
12354,ENST00000567083,1296.991,12.0,1496,0.284733,3.25,1.286326894,1,17,86.0965254504,15.713673106,1,87,-70
11132,ENST00000433747,871.991,21.0,1071,0.74114,2.33333333333,2.722044836,1,24,91.8167783599,21.277955164,1,94,-70
4043,ENST00000543283,734.998,91.0,934,3.810203,2.0,0.381973833,1,104,174.128880467,103.618026167,1,174,-70
17054,ENST00000520790,4399.991,8.47703,4599,0.05929,16.0,3.821440037,1,11,147.033139107,7.178559963,2,150,-70
514,ENST00000399728,1512.991,13401.93529,1712,272.599016,3.5,5.695750248,1,15409,15823.6606808,15403.3042498,6,15829,-70
15820,ENST00000488584,402.004,7.464369,601,0.57142,1.5,0.471063668,1,6,75.8389238106,5.528936332,1,76,-70
1985,ENST00000509338,306.007,443.0,505,44.551795,4.71428571429,1.20897348,1,451,589.201278843,449.79102652,2,590,-70
6533,ENST00000599965,588.998,29.408554,788,1.536571,2.66666666667,0.472100871,1,38,108.263850439,37.527899129,1,108,-70
17094,ENST00000550826,517.0,3.22946,716,0.192235,2.0,0.445003563,1,4,73.7696783735,3.554996437,1,74,-70
7023,ENST00000446205,535.999,28.114438,735,1.614203,2.0,1.268105312,1,32,101.469439269,30.731894688,1,102,-70
15742,ENST00000520301,1843.991,4.0,2043,0.066757,4.0,1.928471381,1,9,77.1357349916,7.071528619,1,79,-70
9338,ENST00000392214,928.991,19.657224,1128,0.651184,2.6,0.472748983,1,23,94.0226724636,22.527251017,1,94,-71
867,ENST00000439638,3454.991,640.0,3654,5.700673,2.0,0.096222471,1,732,803.897132011,731.903777529,1,803,-71
16132,ENST00000410012,1592.991,13.930597,1792,0.269122,2.2,1.815291173,1,8,77.8932921891,6.184708827,1,79,-71
1393,ENST00000521429,1351.991,533.244761,1551,12.137966,4.75,0.2043259,1,567,709.633518968,566.7956741,2,709,-71
3090,ENST00000455532,800.991,113.0,1000,4.341542,2.33333333333,0.286139146,1,131,201.920118801,130.713860854,1,202,-71
3247,ENST00000341885,113.015,77.604664,312,21.132119,2.25,0.983389546,1,83,153.556096473,82.016610454,1,154,-71
11295,ENST00000429387,217.01,18.0,416,2.552618,2.0,1.154749698,1,21,91.5343942727,19.845250302,1,92,-71
3544,ENST00000380927,2351.991,126.799526,2551,1.659109,2.6,0.255730714,1,138,209.555218401,137.744269286,1,209,-71
7184,ENST00000527621,357.005,36.0,556,3.10328,2.66666666667,0.720498309,1,46,116.725349952,45.279501691,1,117,-71
12828,ENST00000411816,313.007,11.12796,512,1.094094,2.0,0.502718863,1,13,84.1690760765,12.497281137,1,84,-71
10975,ENST00000484111,336.006,22.261324,535,2.038908,2.0,3.472313365,1,26,93.6275168156,22.527686635,1,97,-71
4996,ENST00000267488,1488.991,63.197196,1688,1.306167,3.375,0.408350317,1,75,146.554752279,74.591649683,1,146,-71
15907,ENST00000437308,340.005,7.82239,539,0.708022,2.0,2.57190653,1,9,78.1775407583,6.42809347,1,80,-71
12565,ENST00000496751,286.007,17.462757,485,1.879009,1.5,2.065956739,1,17,86.2226475625,14.934043261,1,88,-71
7215,ENST00000538259,791.998,22.0,991,0.854853,2.6,0.542771806,1,27,97.7084662881,26.457228194,1,98,-71
12431,ENST00000556549,382.005,10.0,581,0.805609,2.0,0.399565437,1,11,82.5602460167,10.600434563,1,82,-71
16868,ENST00000357838,2953.991,0.0,3153,0.0,5.25,0.151656839,1,3,74.3933711016,2.848343161,1,74,-71
3070,ENST00000577713,306.007,122.926464,505,12.362516,2.0,2.220957603,1,139,208.297312007,136.779042397,1,210,-71
9133,ENST00000348931,1343.991,32.0,1543,0.732735,2.5,1.085416831,1,34,103.977681937,32.914583169,1,105,-71
919,ENST00000503079,1019.991,1352.835801,1219,40.817077,4.83333333333,0.600792072,1,1528,1668.52962476,1527.39920793,2,1669,-71
13434,ENST00000514340,563.999,10.0,763,0.545651,2.0,0.705634697,1,10,80.9549778644,9.294365303,1,81,-71
16434,ENST00000518467,389.005,0.0,588,0.0,3.0,0.874424135,1,7,77.8894181433,6.125575865,1,78,-71
2659,ENST00000577806,751.998,109.258915,951,4.471293,2.0,0.161837452,1,124,195.499813546,123.838162548,1,195,-71
603,ENST00000523555,323.007,7143.481819,522,680.599406,4.81818181818,9.681643055,1,7802,8145.87268595,7792.31835695,5,8155,-71
11007,ENST00000389373,376.005,9.256839,575,0.757639,2.5,1.022794531,1,14,84.7481925203,12.977205469,1,85,-71
7659,ENST00000483798,569.999,35.0,769,1.889674,2.0,1.709130922,1,39,108.762758342,37.290869078,1,110,-71
9919,ENST00000562971,368.005,26.276239,567,2.197365,2.0,2.051027248,1,30,99.4771388128,27.948972752,1,101,-71
10954,ENST00000339946,221.01,12.910463,420,1.797726,2.0,0.370680781,1,15,86.7177346682,14.629319219,1,87,-72
1311,ENST00000518579,544.999,753.0,744,42.519872,4.25,2.492322814,1,810,952.297990723,807.507677186,2,954,-72
13753,ENST00000379023,726.998,6.652761,926,0.281619,2.6,0.362292513,1,8,80.530872231,7.637707487,1,80,-72
7697,ENST00000581200,287.007,34.543351,486,3.703946,2.5,1.407214236,1,42,113.279133201,40.592785764,1,114,-72
16112,ENST00000571252,4402.991,13.61755,4602,0.09518,16.4,5.666463653,1,16,154.13150794,10.333536347,2,159,-72
4343,ENST00000587094,74.147,49.61636,273,20.593285,3.5,1.050312702,1,59,130.00787155,57.949687298,1,131,-72
15404,ENST00000421791,857.991,4.0,1057,0.143473,3.0,0.98926758,1,7,78.6779440297,6.01073242,1,79,-72
3714,ENST00000438671,343.005,55.618841,542,4.990156,2.4,0.231183596,1,65,137.532954861,64.768816404,1,137,-72
2871,ENST00000439768,986.991,95.635596,1186,2.981944,2.0,0.226677958,1,106,178.29327009,105.773322042,1,178,-72
10832,ENST00000375860,521.0,19.0,720,1.1223,2.75,1.413868863,1,25,96.3522649997,23.586131137,1,97,-72
12671,ENST00000531715,386.005,9.378995,585,0.74775,2.0,1.115,1,10,81.1046058142,8.885,1,82,-72
5524,ENST00000587178,548.999,43.0,748,2.410403,3.25,0.431855977,1,56,128.455423365,55.568144023,1,128,-72
15461,ENST00000472598,561.999,3.062572,761,0.167704,2.5,0.464836053,1,5,76.8281170033,4.535163947,1,77,-72
17159,ENST00000583358,1702.991,7.353754,1902,0.132889,3.5,3.195,1,8,77.3078123286,4.805,1,80,-72
1110,ENST00000431048,508.0,449.911275,707,27.25562,5.625,0.282074891,1,542,614.153944307,541.717925109,1,614,-72
4927,ENST00000548201,383.005,92.544811,582,7.436027,12.3333333333,2.450715313,1,108,249.280326299,105.549284687,2,251,-72
1362,ENST00000402091,1773.991,277.0,1973,4.80531,2.0,1.095,1,314,385.511641731,312.905,1,386,-72
11783,ENST00000368129,395.004,11.550863,594,0.899923,2.0,0.369803037,1,12,84.2697042458,11.630196963,1,84,-72
1717,ENST00000496714,3573.991,344.0,3773,2.962089,2.0,2.524224693,1,380,450.44797012,377.475775307,1,452,-72
10641,ENST00000415567,481.001,19.588965,680,1.253311,2.5,2.236902949,1,24,94.6492839181,21.763097051,1,96,-72
13847,ENST00000443772,218.01,10.0,417,1.411617,2.0,1.9,1,11,81.9815928956,9.1,1,83,-72
3591,ENST00000435827,621.998,118.073057,821,5.841908,2.0,1.905735674,1,134,204.396647694,132.094264326,1,206,-72
8289,ENST00000528155,618.998,26.854689,818,1.335131,2.0,1.372718835,1,27,99.3770636396,25.627281165,1,100,-73
1978,ENST00000503631,3360.991,442.229408,3560,4.049238,2.0,0.337384512,1,424,570.411918617,423.662615488,2,570,-73
5734,ENST00000589870,415.003,46.21642,614,3.427185,2.66666666667,1.47477512,1,55,127.437505734,53.52522488,1,128,-73
2637,ENST00000532752,352.005,146.929759,551,12.845577,5.0,1.809818455,1,187,258.297386602,185.190181545,1,260,-73
11047,ENST00000541799,841.991,14.870412,1041,0.543511,3.4,1.764630169,1,22,93.5889376699,20.235369831,1,95,-73
909,ENST00000326092,442.002,29659.28779,641,2065.043696,3.0,507.5362658,1,30414,33520.2297918,29906.4637342,50,34027,-73
5400,ENST00000540479,1245.991,35.785134,1445,0.883855,3.11111111111,0.193670271,1,41,114.491692277,40.806329729,1,114,-73
16240,ENST00000257267,1033.991,5.0,1233,0.148815,3.0,0.823756353,1,6,78.6222654205,5.176243647,1,79,-73
12951,ENST00000449013,588.998,13.180414,788,0.688665,2.66666666667,1.78747228,1,16,88.1821366056,14.21252772,1,89,-73
14154,ENST00000573771,350.005,7.387514,549,0.649556,2.5,1.402131027,1,10,82.4195811856,8.597868973,1,83,-73
17020,ENST00000542990,392.004,3.272399,591,0.256902,2.5,1.430331646,1,5,77.4100668409,3.569668354,1,78,-73
10495,ENST00000484347,603.998,25.0,803,1.273788,2.0,1.752386804,1,25,96.9482709428,23.247613196,1,98,-73
16797,ENST00000561556,596.998,4.0,796,0.206196,2.5,1.046284723,1,5,77.0508459471,3.953715277,1,78,-73
9776,ENST00000533404,201.011,18.0,400,2.755787,2.5,1.458222936,1,23,94.8514908641,21.541777064,1,96,-73
2995,ENST00000422255,506.0,67.714526,705,4.118359,5.66666666667,0.190994491,1,102,174.850169565,101.809005509,1,175,-73
4897,ENST00000481085,591.998,48.88861,791,2.541442,2.75,0.678351609,1,58,131.156181725,57.321648391,1,131,-73
7377,ENST00000557846,734.998,20.306873,934,0.850256,3.25,0.127472772,1,28,101.282706902,27.872527228,1,101,-73
7722,ENST00000419662,349.005,24.641514,548,2.172843,1.5,0.200763348,1,23,95.9467625856,22.799236652,1,96,-73
14447,ENST00000361321,1053.991,10.879214,1253,0.317654,2.25,0.194229595,1,7,80.5456776396,6.805770405,1,80,-73
16671,ENST00000583951,40.71,6.0,236,4.535724,2.0,2.296712784,1,7,78.4535107491,4.703287216,1,80,-73
1517,ENST00000451915,385.005,397.0,584,31.733462,7.5,3.596461068,1,490,559.69674103,486.403538932,1,563,-73
16968,ENST00000452134,1942.991,6.155631,2142,0.097498,3.5,0.315934806,1,4,76.891487523,3.684065194,1,77,-73
10130,ENST00000520269,257.008,17.749696,456,2.125385,2.0,0.492830175,1,19,91.8511557226,18.507169825,1,92,-73
11146,ENST00000457069,570.999,13.641617,770,0.73523,2.66666666667,0.25185894,1,16,90.3950529707,15.74814106,1,90,-74
13467,ENST00000562132,355.005,5.04955,554,0.437735,3.0,0.427774672,1,10,84.3388311993,9.572225328,1,84,-74
9722,ENST00000492276,668.998,16.0,868,0.736017,3.0,0.699347718,1,21,94.3759075704,20.300652282,1,95,-74
5932,ENST00000420034,352.005,31.0,551,2.710226,3.0,0.992690179,1,40,113.209435022,39.007309821,1,114,-74
9794,ENST00000556794,1165.991,27.0,1365,0.712626,3.0,0.82050821,1,30,103.361282229,29.17949179,1,104,-74
3659,ENST00000596074,647.998,2038.873943,847,96.829925,3.22222222222,159.0608697,1,1270,2280.16745232,1110.9391303,16,2439,-74
13842,ENST00000588749,192.011,7.385783,391,1.183758,2.5,1.408521679,1,10,83.3438918995,8.591478321,1,84,-74
4242,ENST00000442563,354.005,70.0,553,6.085291,2.0,1.564150424,1,77,149.607298525,75.435849576,1,151,-74
8472,ENST00000402592,1029.991,19.0,1229,0.567693,3.4,0.584940082,1,24,98.167942317,23.415059918,1,98,-74
1230,ENST00000443183,2316.991,1512.0,2516,20.082627,7.0,4.979994454,1,1583,1871.55939425,1578.02000555,4,1876,-74
8084,ENST00000491356,756.998,34.574283,956,1.405567,2.66666666667,2.764711513,1,39,110.827755162,36.235288487,1,113,-74
10095,ENST00000590176,362.005,6.549288,561,0.556765,3.33333333333,0.09519623,1,14,88.7407869773,13.90480377,1,88,-74
13749,ENST00000504315,339.005,6.549277,538,0.594538,2.66666666667,0.751357062,1,10,83.4097933058,9.248642938,1,84,-74
11943,ENST00000458185,535.999,11.0,735,0.63157,2.5,0.465891134,1,12,86.1773618947,11.534108866,1,86,-74
14111,ENST00000592195,1088.991,2.621415,1288,0.074081,3.8,1.2713018,1,8,80.7459702126,6.7286982,1,82,-74
1564,ENST00000379213,3123.991,321.889111,3323,3.170951,1.5,0.215293677,1,352,426.348057988,351.784706323,1,426,-74
4580,ENST00000594466,2273.991,79.327616,2473,1.073566,3.6,2.390026467,1,87,159.221102584,84.609973533,1,161,-74
8986,ENST00000504689,347.005,20.0,546,1.773728,2.66666666667,1.911849302,1,25,97.4213683195,23.088150698,1,99,-74
13285,ENST00000547435,433.002,4.994939,632,0.355004,2.75,0.239030367,1,8,82.07959302,7.760969633,1,82,-74
15099,ENST00000570223,306.007,2.68088,505,0.269612,2.66666666667,1.012031855,1,6,79.018123901,4.987968145,1,80,-74
16253,ENST00000543093,721.998,6.182689,921,0.263533,2.5,0.447572826,1,5,79.2131264481,4.552427174,1,79,-74
3808,ENST00000470123,260.007,68.19954,459,8.072147,2.25,1.141944609,1,75,149.213927582,73.858055391,1,150,-75
7273,ENST00000440597,182.011,25.0,381,4.227019,2.0,0.305466794,1,25,99.9424123396,24.694533206,1,100,-75
5874,ENST00000505691,1128.991,51.197938,1328,1.395581,3.5,1.730940775,1,61,134.68946911,59.269059225,1,136,-75
5823,ENST00000412608,432.002,36.156737,631,2.575706,2.0,1.082326829,1,37,111.445927779,35.917673171,1,112,-75
14221,ENST00000529331,501.0,9.0,700,0.552838,2.5,0.951033572,1,9,83.6408900902,8.048966428,1,84,-75
17178,ENST00000561239,404.004,2.356261,603,0.179486,2.66666666667,0.454631311,1,3,78.4656095803,2.545368689,1,78,-75
14083,ENST00000552930,328.007,6.677762,527,0.626529,2.5,0.792041801,1,8,82.3832338985,7.207958199,1,83,-75
3970,ENST00000566024,210.01,105.0,409,15.386566,2.0,2.707143878,1,113,185.379847821,110.292856122,1,188,-75
16687,ENST00000392345,479.001,7.204801,678,0.462891,2.33333333333,1.400516437,1,6,80.079513265,4.599483563,1,81,-75
9586,ENST00000543878,1389.991,23.195402,1589,0.51355,3.33333333333,0.700327946,1,25,99.7088082898,24.299672054,1,100,-75
3616,ENST00000527813,603.998,101.0,803,5.146104,2.0,0.403992058,1,111,186.202070536,110.596007942,1,186,-75
12580,ENST00000557535,727.998,11.0,927,0.465003,3.25,0.800902079,1,15,89.840220302,14.199097921,1,90,-75
16402,ENST00000505188,365.005,6.076303,564,0.512311,2.5,0.654878109,1,7,81.5812694916,6.345121891,1,82,-75
6034,ENST00000497586,500.0,28.0,699,1.723379,4.0,1.251277261,1,42,116.058305271,40.748722739,1,117,-75
10489,ENST00000551642,833.991,19.403107,1033,0.715984,2.66666666667,0.333990981,1,20,95.0628997475,19.666009019,1,95,-75
1011,ENST00000539124,1770.991,409.303112,1970,7.112492,5.11111111111,0.087447516,1,489,564.871412365,488.912552484,1,564,-75
708,ENST00000436321,481.001,2605.491217,680,166.700516,5.33333333333,2.713045013,1,2861,3084.17456506,2858.28695499,3,3086,-75
1045,ENST00000542112,580.998,1475.984361,780,78.180745,5.7619047619,1.382600172,1,1579,1800.94200033,1577.61739983,3,1802,-75
694,ENST00000547276,1339.991,71669.35293,1539,1645.980651,6.88888888889,696.6043637,1,78480,83536.8645095,77783.3956363,77,84233,-75
626,ENST00000354574,5187.991,2908.432215,5387,17.252529,8.0,0.186741084,1,3371,3521.94591507,3370.81325892,2,3522,-76
9760,ENST00000562880,357.005,23.0,556,1.982651,2.5,0.646962763,1,25,100.844717374,24.353037237,1,101,-76
8287,ENST00000503118,239.009,36.999997,438,4.764087,2.66666666667,3.281538214,1,42,115.236158169,38.718461786,1,118,-76
3406,ENST00000505184,991.991,109.0,1191,3.38152,2.6,0.241467525,1,122,198.216594129,121.758532475,1,198,-76
5013,ENST00000503642,233.01,59.0,432,7.792402,3.5,1.738039736,1,72,147.127492541,70.261960264,1,148,-76
5837,ENST00000544111,383.005,53.273832,582,4.280582,2.5,2.268973639,1,59,133.538675673,56.731026361,1,135,-76
3745,ENST00000514720,337.005,72.0,536,6.574893,2.0,0.38183921,1,77,153.006515168,76.61816079,1,153,-76
13720,ENST00000597846,39.209,4.970896,234,3.901551,3.0,0.525212573,1,11,86.9625473186,10.474787427,1,87,-76
2264,ENST00000564703,721.998,138.511577,921,5.903955,5.33333333333,1.18684037,1,177,252.718321742,175.81315963,1,253,-76
3168,ENST00000400866,493.001,127.0,692,7.927737,2.0,1.87803629,1,140,214.761102563,138.12196371,1,216,-76
13216,ENST00000465979,334.006,7.654683,533,0.705286,2.5,0.325592267,1,8,83.9169716778,7.674407733,1,84,-76
7266,ENST00000590319,372.005,40.0,571,3.309059,2.66666666667,0.648990179,1,45,121.302252142,44.351009821,1,121,-76
13357,ENST00000432941,1024.991,11.5152,1224,0.345736,3.25,0.565399623,1,12,88.3851912136,11.434600377,1,88,-76
15020,ENST00000395534,413.003,9.0,612,0.670628,2.5,1.87223598,1,9,83.3432563194,7.12776402,1,85,-76
4305,ENST00000541417,1359.991,56.723987,1559,1.283583,3.25,0.199421019,1,62,139.213350941,61.800578981,1,139,-77
3516,ENST00000528538,382.005,65.871239,581,5.306646,2.66666666667,1.05,1,74,150.312204465,72.95,1,151,-77
14927,ENST00000319833,367.005,10.589452,566,0.887962,2.66666666667,1.498680906,1,11,87.0493973557,9.501319094,1,88,-77
14573,ENST00000591774,357.005,6.051786,556,0.521677,3.5,2.008078363,1,12,87.488734617,9.991921637,1,89,-77
14428,ENST00000528657,379.005,7.014777,578,0.56959,2.66666666667,1.018292815,1,7,83.3893290471,5.981707185,1,84,-77
3287,ENST00000456069,470.001,74.597567,669,4.884489,2.0,0.136946825,1,79,156.332559124,78.863053175,1,156,-77
4350,ENST00000554593,334.006,62.0,533,5.71255,3.25,0.406133931,1,74,150.717342486,73.593866069,1,151,-77
4101,ENST00000560172,531.999,61.0,731,3.528675,2.66666666667,0.370259294,1,68,145.118884991,67.629740706,1,145,-77
4768,ENST00000563664,368.005,54.284718,567,4.53959,2.0,0.220827358,1,56,133.142491285,55.779172642,1,133,-77
16038,ENST00000436193,912.991,5.64742,1112,0.19036,3.5,0.523993718,1,7,84.2578363546,6.476006282,1,84,-77
8354,ENST00000376581,821.991,31.0,1021,1.160614,3.0,2.825,1,34,108.563318856,31.175,1,111,-77
15186,ENST00000413942,352.005,7.290061,551,0.637346,3.0,1.040155968,1,10,86.282573744,8.959844032,1,87,-77
9402,ENST00000441088,321.007,9.174234,520,0.879526,4.5,0.29834259,1,23,100.233468838,22.70165741,1,100,-77
6491,ENST00000352620,416.003,52.0,615,3.846798,2.33333333333,0.993196687,1,56,132.11125399,55.006803313,1,133,-77
11609,ENST00000524465,394.004,11.452626,593,0.894534,3.0,0.384982211,1,14,91.3928689315,13.615017789,1,91,-77
4505,ENST00000427329,358.005,60.0,557,5.157685,2.0,1.366006894,1,62,138.472037377,60.633993106,1,139,-77
10899,ENST00000592587,349.005,18.0,548,1.587207,3.0,1.667689537,1,22,97.806332515,20.332310463,1,99,-77
5267,ENST00000542058,1820.991,52.458757,2020,0.88655,3.71428571429,0.248411317,1,57,134.019668196,56.751588683,1,134,-77
5910,ENST00000397096,733.998,60.0,933,2.515645,2.85714285714,0.743460328,1,66,143.951590376,65.256539672,1,144,-78
3803,ENST00000481124,608.998,64.254679,808,3.246995,4.0,0.30472342,1,80,158.271157499,79.69527658,1,158,-78
1531,ENST00000450639,285.007,261.0,484,28.18238,1.5,1.141738474,1,283,360.11401782,281.858261526,1,361,-78
13213,ENST00000586320,204.011,9.564218,403,1.442744,2.66666666667,1.138959224,1,10,87.1539092388,8.861040776,1,88,-78
6563,ENST00000492826,244.009,47.639722,443,6.00836,2.5,0.623113945,1,51,128.536411372,50.376886055,1,129,-78
15320,ENST00000597807,571.999,4.638148,771,0.249541,3.33333333333,1.280739181,1,7,83.7825947264,5.719260819,1,85,-78
10920,ENST00000570632,1139.991,26.402741,1339,0.712756,2.0,0.372713564,1,18,96.067357853,17.627286436,1,96,-78
4569,ENST00000447804,364.005,64.239698,563,5.431113,4.875,0.533776304,1,87,164.957074241,86.466223696,1,165,-78
10637,ENST00000526932,11.56,16.0,162,42.595385,2.0,0.546536456,1,17,94.733927488,16.453463544,1,95,-78
767,ENST00000419277,1504.991,56457.5369,1704,1154.46597,2.57142857143,1642.490792,1,60744,64780.0600956,59101.509208,73,66422,-78
15747,ENST00000549569,381.005,5.0,580,0.403862,3.0,0.372973248,1,6,84.1484860355,5.627026752,1,84,-78
814,ENST00000507980,636.998,25100.68123,836,1212.663543,3.7,684.1548246,1,26444,28461.7148671,25759.8451754,35,29145,-78
