,EffectiveLength,Length,transcript_id,NumReads,TPM,count,deviation,faulty,mean,std
8509,814.991,1014,ENST00000436161,145.854268,5.507564,177,2.524102505,1,132.0955099,17.79027993
17747,1322.991,1522,ENST00000305579,39.265917,0.913381,33,2.523433904,1,56.28551403,9.227709111
74434,646.998,846,ENST00000571386,0,0,1,2.522198254,1,0.123477231,0.347523343
17212,920.991,1120,ENST00000310776,560.201486,18.718974,565,2.522115996,1,655.9619338,36.06572176
24401,285.007,484,ENST00000425849,25.295898,2.731412,38,2.520175675,1,19.95985331,7.158289348
61574,485.001,684,ENST00000440735,13,0.824886,15,2.520086934,1,7.360159624,3.031578107
59269,844.991,1044,ENST00000357339,86.764421,3.159969,86,2.518290507,1,47.2075016,15.40429839
67918,2285.991,2485,ENST00000344320,53,0.713501,70,2.518206968,1,52.635,6.895779506
12553,2866.991,3066,ENST00000271751,2.999998,0.032202,4,2.517700339,1,1.139999635,1.135957413
26344,5269.991,5469,ENST00000381007,190.27049,1.111104,238,2.517530864,1,280.0369071,16.69767299
42867,2636.991,2836,ENST00000332591,55.811416,0.65134,67,2.517271974,1,22.19133542,17.80048602
34764,1970.991,2170,ENST00000538333,320.602587,5.005823,392,2.514968462,1,294.2382606,38.87195442
80702,793.998,993,ENST00000577123,47,1.821677,55,2.514907081,1,39.28,6.250727958
74835,4442.991,4642,ENST00000302926,16.561601,0.114715,26,2.514762914,1,12.1860899,5.49312622
35369,1491.991,1691,ENST00000292476,465.616307,9.604065,595,2.514753074,1,484.1697918,44.07200424
84409,2715.991,2915,ENST00000433976,0,0,2,2.514415638,1,33.31337537,12.45353986
22698,6985.991,7185,ENST00000454300,4,0.017621,3,2.513197382,1,10.985,3.177227565
26495,519,718,ENST00000602697,112,6.641154,136,2.512401273,1,109.69,10.47205328
84311,277.007,476,ENST00000596422,1,0.111097,2,2.512077211,1,0.304317264,0.675012189
33994,273.007,472,ENST00000609151,12,1.352696,16,2.510397162,1,8.78,2.876038943
9024,2555.991,2755,ENST00000424943,25,0.301005,28,2.509716938,1,18.06,3.960606014
91257,296.007,495,ENST00000596296,7,0.727761,7,2.509183798,1,2.74,1.697763234
12583,2927.991,3127,ENST00000440600,725.785614,7.628369,688,2.509009778,1,569.2809921,47.3170766
43744,1429.991,1629,ENST00000373293,1.122784,0.024163,1,2.509003374,1,9.195950021,3.266615783
42994,4954.991,5154,ENST00000223428,330.134813,2.050414,268,2.508660314,1,217.0655822,20.30343346
12121,2706.991,2906,ENST00000391967,75.102546,0.853809,72,2.508581335,1,123.6098556,20.57332361
78742,320.007,519,ENST00000538810,2,0.192338,1,2.507754278,1,7.085,2.426473779
90173,355.005,554,ENST00000573896,2.231473,0.193442,5,2.50445201,1,15.05335934,4.014195241
31353,1022.991,1222,ENST00000502363,43.193759,1.299398,46,2.504430526,1,25.36634474,8.238861107
80177,3200.991,3400,ENST00000324361,48,0.461477,57,2.503674301,1,24.45435239,12.99915392
43703,6328.991,6528,ENST00000373452,433.998473,2.110312,475,2.502953032,1,210.3006043,105.7548393
43285,2068.991,2268,ENST00000313525,196.183957,2.918085,234,2.501345943,1,198.2720479,14.28349092
24112,1527.991,1727,ENST00000360083,16,0.32225,18,2.499449389,1,10.1,3.160696126
10008,1786.991,1986,ENST00000433084,103.917572,1.789615,127,2.499167145,1,101.6069535,10.16060352
78582,1702.991,1902,ENST00000583358,7.353754,0.132889,8,2.49902232,1,3.195,1.922751934
9494,388.005,587,ENST00000456651,2.575589,0.204283,8,2.498576232,1,2.251815614,2.300583953
23602,4226.991,4426,ENST00000437704,0,0,1,2.497718641,1,7.783028881,2.715689738
20354,5208.991,5408,ENST00000340553,261.650442,1.545827,301,2.495175669,1,345.1891125,17.70982022
80601,631.998,831,ENST00000382280,17.7013,0.861951,21,2.495109661,1,40.48494792,7.809255128
50881,352.005,551,ENST00000439010,1,0.087427,1,2.49417166,1,0.053609958,0.37944062
76596,3965.991,4165,ENST00000584632,9.4367,0.073225,11,2.490852052,1,67.01579316,22.48860711
64604,354.005,553,ENST00000553397,11.159012,0.970083,13,2.490488582,1,3.09755785,3.976104216
45444,204.011,403,ENST00000607315,4,0.603392,4,2.489826312,1,12.29,3.329549519
46161,519,718,ENST00000603538,2,0.118592,3,2.489702047,1,11.23,3.305616433
65999,3007.991,3207,ENST00000355478,37.145257,0.380032,30,2.489265457,1,67.28809653,14.97955809
58698,9088.991,9288,ENST00000373644,34,0.115121,39,2.48758878,1,27.18,4.751589208
23863,604.998,804,ENST00000443941,0,0,1,2.486730217,1,0.027716498,0.390988735
2959,1503.991,1703,ENST00000544202,4.438899,0.090829,8,2.486367243,1,1.13583245,2.760721518
302,3242.991,3442,ENST00000265187,309.875673,2.940592,317,2.485767229,1,443.7627488,50.99542201
12329,2474.991,2674,ENST00000330675,19.366519,0.240808,20,2.484004664,1,5.011015956,6.034201248
1217,2277.991,2477,ENST00000373222,23.262753,0.314269,24,2.479735732,1,12.59021646,4.601209473
36562,12179.991,12379,ENST00000440172,65.950184,0.166633,76,2.479098454,1,18.24097079,23.29840072
45964,1464.991,1664,ENST00000276500,31.344816,0.658452,6,2.475823986,1,31.11056591,10.14230658
68290,404.004,603,ENST00000561239,2.356261,0.179486,3,2.472904094,1,0.454631311,1.029303439
61540,296.007,495,ENST00000542136,11.569304,1.202813,43,2.471749069,1,19.37072915,9.559736927
63334,7116.991,7316,ENST00000444670,238.914112,1.033091,246,2.470084586,1,170.1364965,30.71291724
21661,3322.991,3522,ENST00000233957,780.648341,7.229684,837,2.466487655,1,689.6821148,59.72780156
21941,5376.991,5576,ENST00000302558,216.312108,1.23804,215,2.466222144,1,149.9587258,26.37283684
53663,580.998,780,ENST00000533023,1.273434,0.067452,4,2.46400277,1,0.742460533,1.322051869
66160,714.998,914,ENST00000544393,24.600803,1.058857,24,2.463889988,1,4.221689375,8.027270181
49895,5297.991,5497,ENST00000350425,254.707301,1.479528,239,2.463118979,1,169.8000693,28.09443284
17748,663.998,863,ENST00000480787,12.90373,0.598055,21,2.461620298,1,7.05370283,5.665494869
69584,3100.991,3300,ENST00000565683,108.78436,1.07959,142,2.460844799,1,77.0925691,26.37607659
42860,682.998,882,ENST00000375522,26.53251,1.195506,17,2.46051424,1,41.20167567,9.836023414
6091,1644.991,1844,ENST00000357367,0,0,2,2.459635259,1,0.5675,0.582403425
91260,5202.991,5402,ENST00000595059,16,0.094637,17,2.45948844,1,31.71772089,5.984057761
64653,2229.991,2429,ENST00000266646,62.11856,0.857258,78,2.458764687,1,102.4364044,9.938488452
19610,2274.991,2474,ENST00000406818,130.900144,1.770735,181,2.458696057,1,99.4684977,33.16046409
41965,1649.991,1849,ENST00000297991,43,0.80201,50,2.457999749,1,35.925,5.726200747
18458,1986.991,2186,ENST00000446782,133.064335,2.060909,126,2.456815264,1,62.0606716,26.02528946
4906,753.998,953,ENST00000216115,6,0.244892,8,2.455391696,1,19.48,4.675425114
71342,7657.991,7857,ENST00000382554,1,0.004019,1,2.454590822,1,7.77,2.75809717
28827,1903.991,2103,ENST00000321757,2573.294287,41.592752,2960,2.454175795,1,2798.115711,65.96279277
67696,5727.991,5945,ENST00000156471,1387.329905,7.453675,1486,2.452742035,1,1586.22,40.86039158
26153,3992.991,4192,ENST00000230640,862.045016,6.643924,955,2.452602722,1,817.6524502,56.00073283
70384,1260.991,1460,ENST00000503874,32,0.780964,48,2.451845166,1,34.62813022,5.453798619
71865,3526.991,3726,ENST00000360392,10,0.087255,11,2.450877936,1,4.625738066,2.600807588
37276,1990.991,2190,ENST00000380283,8.205318,0.126829,28,2.449021416,1,57.50559566,12.04791247
66686,2783.991,2983,ENST00000328963,43.472553,0.480552,60,2.447899373,1,90.29540221,12.37608153
60062,672.998,872,ENST00000369172,417.927116,19.110835,406,2.446741228,1,360.7621394,18.48902536
77053,2787.991,2987,ENST00000293349,325.21304,3.589795,563,2.445955269,1,427.0268344,55.59102708
37271,5458.991,5658,ENST00000406686,954.39905,5.380352,1171,2.445398439,1,991.7010187,73.32096825
24610,577.998,777,ENST00000436481,2.61255,0.139101,1,2.443822594,1,21.84706172,8.530513538
88097,4164.991,4364,ENST00000355202,100.614898,0.743432,106,2.442569115,1,170.7708151,26.51749533
9411,1104.991,1304,ENST00000540696,1.225806,0.034139,1,2.442372849,1,0.056932172,0.386127707
51638,479.001,678,ENST00000252898,26,1.670438,33,2.440478072,1,13.86624948,7.840164901
50476,2909.991,3109,ENST00000336592,150.918097,1.596036,117,2.440380797,1,38.77243407,32.05547513
52810,4852.991,5052,ENST00000527788,5.225676,0.033138,8,2.439613926,1,0.534008306,3.060316886
56162,3940.991,4140,ENST00000561746,53,0.41387,59,2.439389821,1,43.07,6.530321585
777,2115.991,2315,ENST00000456297,5.987103,0.087076,14,2.43935064,1,2.820700561,4.58289975
16276,616.998,816,ENST00000488580,26.114206,1.302525,27,2.43872961,1,10.5546672,6.743401455
53516,1192.991,1392,ENST00000525602,77.357411,1.995528,105,2.438406213,1,51.93458996,21.76233384
91683,272.007,471,ENST00000400514,3,0.339417,3,2.435014183,1,11.415,3.455832027
73830,1358.991,1558,ENST00000514902,9,0.203807,12,2.434890196,1,5.905,2.503192961
15764,2564.991,2764,ENST00000295612,17,0.203965,19,2.431598127,1,8.461708486,4.333895226
34728,1850.991,2050,ENST00000395156,26,0.432277,39,2.429308784,1,26.50358793,5.144019631
91172,996.991,1196,ENST00000547121,16.306294,0.503335,27,2.428790232,1,13.34733214,5.621180323
9976,26.251,213,ENST00000417554,4,4.689253,4,2.427912038,1,14.61542565,4.372244745
37325,1463.991,1663,ENST00000274680,439.039163,9.229071,541,2.426952038,1,608.8812039,27.96973438
30873,283.007,482,ENST00000514898,3.736833,0.406349,6,2.426063798,1,1.346260018,1.918226547
272,1064.991,1264,ENST00000379062,216.580865,6.258457,230,2.425359424,1,281.3524934,21.17314772
1602,4415.991,4615,ENST00000371610,24,0.167254,29,2.425267643,1,18.41136359,4.365966139
85530,3196.991,3396,ENST00000397983,0,0,1,2.421969252,1,94.62770674,38.65767769
71819,247.009,446,ENST00000555403,30,3.737677,32,2.421446739,1,21.15,4.480792341
9696,4846.991,5046,ENST00000602566,6.767953,0.042971,7,2.421194763,1,19.17815803,5.02981347
33441,1261.991,1461,ENST00000396707,240.295283,5.859791,296,2.420751402,1,202.4377863,38.65007105
32017,1914.991,2129,ENST00000444616,31.374317,0.504197,38,2.420426753,1,5.575365935,13.39624677
79213,1579.991,1779,ENST00000392496,5,0.097389,7,2.417424721,1,2.97,1.667063286
28700,3074.991,3274,ENST00000311946,296.065448,2.963036,357,2.416783962,1,408.845,21.45206226
10854,257.008,456,ENST00000368220,1,0.119742,1,2.415815472,1,0.120177484,0.364192765
29835,2347.991,2547,ENST00000508601,8,0.104854,9,2.414834168,1,4.14,2.012560558
44626,5044.991,5244,ENST00000415216,8,0.0488,8,2.41371145,1,3.290351532,1.951206084
37329,3799.991,3999,ENST00000264870,9.999999,0.080986,9,2.413588048,1,21.17504062,5.044373928
40853,9324.991,9524,ENST00000012134,585.992639,1.933912,460,2.411441213,1,651.3479615,79.35004198
75285,2984.991,3184,ENST00000416464,7.985259,0.082326,9,2.411397437,1,29.05723101,8.317679492
87847,323.007,522,ENST00000544690,0,0,2,2.410539693,1,0.175223337,0.756999218
57459,2886.991,3086,ENST00000399868,21,0.223855,28,2.410394188,1,18.415,3.976528008
91258,2317.991,2517,ENST00000594816,16,0.212423,18,2.41018239,1,10.01,3.315101808
3682,2091.991,2291,ENST00000215743,22.69092,0.333799,36,2.409806798,1,23.89562359,5.022965501
12879,368.005,567,ENST00000445856,1.980061,0.165584,1,2.407593135,1,0.048331078,0.395278134
44940,2311.991,2511,ENST00000381733,11.229326,0.149472,38,2.4050036,1,112.3911888,30.93184095
50068,906.991,1106,ENST00000372774,6,0.203583,7,2.402103781,1,2.712051325,1.785080523
36943,518,717,ENST00000491920,10.048811,0.597005,12,2.401607994,1,3.658493838,3.473300464
37946,1329.991,1529,ENST00000376888,3,0.069417,4,2.401009101,1,0.776949423,1.342373328
9643,440.002,639,ENST00000427271,205.414546,14.367106,210,2.400769045,1,255.4489318,18.93098877
14509,448.002,647,ENST00000414606,25,1.717326,28,2.400410534,1,16.44533366,4.813620911
16476,1637.991,1837,ENST00000493094,4.961658,0.09322,6,2.399041929,1,24.64117055,7.770256254
57583,648.998,848,ENST00000430081,9.460085,0.448585,14,2.398603342,1,36.08177412,9.206096621
16994,4162.991,4362,ENST00000337331,22.560779,0.166779,12,2.3985305,1,1.285147713,4.46725705
66711,1947.991,2147,ENST00000441917,450.681703,7.119936,595,2.397263907,1,1132.431265,224.1852738
77021,4782.991,4982,ENST00000585807,121.202003,0.779836,148,2.397167518,1,177.0494403,12.1182354
6746,2366.991,2566,ENST00000374269,46.480791,0.604324,41,2.396689225,1,12.78256144,11.7735075
74591,352.005,551,ENST00000575605,10.507706,0.918654,10,2.396277533,1,28.18113741,7.587241942
37607,3945.991,4145,ENST00000535432,325.16464,2.535948,340,2.396014916,1,253.718345,36.01048327
84091,335.006,534,ENST00000567707,1,0.091863,1,2.393852048,1,0.105268985,0.373762036
9419,715.998,915,ENST00000369718,24.291723,1.044094,27,2.392345679,1,45.30486108,7.651428151
34364,1747.991,1947,ENST00000451905,2,0.035211,3,2.392247031,1,0.855,0.89664653
61674,401.004,600,ENST00000375399,2.239701,0.171883,9,2.391144949,1,2.479825082,2.726800364
64333,526.999,726,ENST00000552080,29.442759,1.719338,14,2.390963231,1,4.006678923,4.179621396
68539,1772.991,1972,ENST00000560518,22,0.381864,25,2.388770489,1,14.90476607,4.226121334
49592,3912.991,4112,ENST00000335144,227.09727,1.78606,131,2.387897485,1,159.79115,12.05711306
55862,949.991,1149,ENST00000375944,7,0.226763,6,2.385188557,1,2.128415053,1.62317773
57832,2911.991,3111,ENST00000376495,42,0.443866,67,2.384945406,1,50.475,6.92887978
86337,873.991,1073,ENST00000587954,6,0.21127,9,2.384442798,1,3.729194968,2.210497579
60330,630.998,830,ENST00000368620,14.379906,0.701328,16,2.384193686,1,5.893762723,4.238849106
32901,1193.991,1393,ENST00000512740,117.631707,3.031911,177,2.384074208,1,126.3454814,21.2470394
66921,371.005,570,ENST00000541437,16.620563,1.378667,18,2.38242422,1,7.142401186,4.55737426
38144,5086.991,5286,ENST00000304311,2.994673,0.018117,2,2.380719627,1,8.949401563,2.919034011
13010,26727.991,26927,ENST00000570156,0,0,34,2.380710066,1,10.59162791,9.832516955
23804,568.999,768,ENST00000608741,1,0.054086,2,2.379710463,1,9.565,3.178958163
16034,1583.991,1783,ENST00000476228,336.305928,6.533937,528,2.379132237,1,759.2932783,97.21749582
90455,2039.991,2239,ENST00000597619,5,0.075428,7,2.379059891,1,2.885,1.729674825
57729,573.999,773,ENST00000326961,6.769978,0.362969,8,2.378554201,1,3.025550788,2.091375177
69096,728.998,928,ENST00000559285,4.84388,0.204484,7,2.378541827,1,2.634490545,1.835372162
44888,6177.991,6377,ENST00000262096,138.768166,0.691251,164,2.378131471,1,196.6640923,13.73519196
87566,2305.991,2505,ENST00000601241,4.436746,0.059211,7,2.378070718,1,3.055,1.658907773
24274,3652.991,3852,ENST00000233202,0,0,4,2.376621839,1,12.84034889,3.719712048
45691,3235.991,3435,ENST00000412303,151.314411,1.439017,125,2.376337971,1,34.6592151,38.01680822
25425,4916.991,5116,ENST00000360578,7,0.043812,12,2.376318928,1,5.97,2.537538177
71093,4078.991,4278,ENST00000356300,437.063305,3.297499,641,2.376114334,1,490.1068465,63.50416366
70925,2161.991,2361,ENST00000346528,151.50909,2.156641,181,2.375538018,1,80.10642945,42.47188207
37817,182.011,381,ENST00000339812,0,0,1,2.375191053,1,8.926841595,3.337349046
7392,2177.991,2377,ENST00000454994,8.605099,0.121589,9,2.374953892,1,3.096038008,2.485926995
5959,2561.991,2761,ENST00000377004,68.857757,0.82712,68,2.374042574,1,23.20319914,18.86941765
1692,415.003,614,ENST00000437418,7,0.519086,9,2.373500195,1,4.17,2.034969287
43830,4060.991,4260,ENST00000421699,729.679426,5.529592,935,2.373449996,1,824.3244606,46.63065986
3878,5843.991,6043,ENST00000434868,4,0.021064,4,2.370567232,1,11.555,3.187000941
12129,399.004,598,ENST00000430471,30,2.313858,41,2.37016851,1,28.36,5.332954153
13758,328.007,527,ENST00000450603,3.47506,0.326041,12,2.37003252,1,2.221117634,4.126054087
14399,377.005,576,ENST00000453767,27.208615,2.221021,13,2.369937136,1,2.622724832,4.378713262
45301,3714.991,3914,ENST00000517339,237.577321,1.968069,299,2.368185014,1,125.1506968,73.41035528
811,2664.991,2864,ENST00000342704,0,0,1,2.367922553,1,34.44942419,14.12606343
19296,2902.991,3102,ENST00000381661,44.193,0.468491,51,2.3664272,1,33.95141126,7.204358002
25444,1955.991,2155,ENST00000296849,26.217396,0.412492,29,2.366178033,1,16.82041384,5.147366763
65595,596.998,796,ENST00000551941,0,0,1,2.365652095,1,7.26,2.64620483
43459,6098.991,6298,ENST00000373930,35.896712,0.18113,66,2.365201501,1,47.32577631,7.895404971
9142,1672.991,1872,ENST00000423855,135.480666,2.492165,111,2.365045758,1,67.90087292,18.2233798
8361,2738.991,2938,ENST00000317868,395.332839,4.441865,455,2.36486154,1,309.6021378,61.48261105
81499,609.998,809,ENST00000524149,1.053198,0.053134,4,2.363727757,1,0.599475354,1.438627877
20008,1897.991,2097,ENST00000379245,21.29331,0.345257,22,2.36356142,1,66.44982648,18.80629211
52404,5620.991,5820,ENST00000532502,127.732737,0.69933,150,2.362926542,1,108.8498969,17.41488887
64863,2498.991,2698,ENST00000311915,75.358915,0.928032,97,2.361130707,1,130.8074479,14.31832969
22146,1534.991,1734,ENST00000285814,1104.819581,22.15025,1254,2.35854488,1,1357.285576,43.79207589
90599,317.007,516,ENST00000599382,8,0.776631,10,2.356751999,1,5.105,2.077011074
64001,1220.991,1420,ENST00000388837,0,0,3,2.356063376,1,10.995,3.393372217
55533,1952.991,2152,ENST00000313578,43,0.677581,53,2.355732643,1,37.73,6.482059858
48908,3507.991,3707,ENST00000378943,239.376116,2.099981,302,2.355507956,1,246.9172009,23.38467972
63496,3445.991,3645,ENST00000595310,16,0.142889,17,2.354675022,1,10.005,2.970685948
78224,5017.991,5217,ENST00000312655,96,0.588755,113,2.354674669,1,140.0450455,11.48568246
86069,2271.991,2471,ENST00000323169,0,0,2,2.352994929,1,10.0101296,3.404227311
42155,1400.991,1600,ENST00000396638,39,0.856687,35,2.352331837,1,11.76270928,9.87840676
18453,559.999,759,ENST00000307944,31.293519,1.719729,32,2.35160665,1,18.37257799,5.794941092
16957,5908.991,6108,ENST00000521288,973.552163,5.070362,819,2.350330189,1,896.3002635,32.88910804
86841,2328.991,2528,ENST00000379656,50.135305,0.662474,92,2.348020888,1,142.9686071,21.70705012
76156,1138.991,1338,ENST00000538145,30.84705,0.833463,30,2.347891811,1,15.15401212,6.323114128
90032,835.991,1035,ENST00000593997,1,0.036812,1,2.345893001,1,0.060017459,0.400692845
6054,10769.991,10969,ENST00000011700,220.559781,0.630237,229,2.34547745,1,305.8091549,32.74776949
81086,3465.991,3665,ENST00000396560,120.349092,1.068583,166,2.345232803,1,64.04405229,43.47370017
22455,2204.991,2404,ENST00000241391,39.67889,0.553791,67,2.342490365,1,25.9322357,17.5316684
59333,7464.991,7664,ENST00000412050,2.653747,0.01094,12,2.341692204,1,28.74200007,7.149530601
16789,3987.991,4187,ENST00000398104,3572.327758,27.567043,4524,2.33991557,1,4302.862756,94.50650572
68024,5066.991,5266,ENST00000399518,5.535676,0.033621,5,2.339569289,1,1.96,1.29938447
86109,3566.991,3766,ENST00000339302,320.995186,2.769425,297,2.338925342,1,154.1038689,61.09478083
2915,537.999,737,ENST00000291526,1,0.057202,2,2.336575602,1,8.11,2.614937858
5192,930.991,1130,ENST00000216075,4.902951,0.162071,2,2.336515181,1,0.183942441,0.777250486
49404,2501.991,2701,ENST00000375772,570.778765,7.020615,718,2.335988789,1,1025.006207,131.4245207
68315,301.007,500,ENST00000558435,0.702569,0.07183,1,2.334585308,1,0.086117839,0.391453745
81584,2503.991,2703,ENST00000388957,14,0.172063,19,2.334557394,1,10.7,3.555277767
81533,1796.991,1996,ENST00000563934,35.838661,0.613761,49,2.333364002,1,28.15079414,8.935256494
87850,3489.991,3689,ENST00000588831,8.903038,0.078507,22,2.333201134,1,9.057052884,5.547291628
38303,2287.991,2487,ENST00000375880,79.24278,1.065856,87,2.333020984,1,43.76920227,18.52996523
52890,812.991,1012,ENST00000278359,170.710658,6.462017,153,2.332769017,1,115.0074461,16.28646199
8088,4674.991,4874,ENST00000371591,13.752717,0.090532,95,2.331362272,1,124.497403,12.65243217
16865,1954.991,2154,ENST00000505956,0.907799,0.01429,1,2.331330516,1,3.736332223,1.173721274
31058,10820.991,11020,ENST00000296043,7,0.019908,7,2.331022668,1,3.01,1.711695066
10669,711.998,911,ENST00000456633,44,1.901809,61,2.330305048,1,45.20378751,6.77860287
10424,315.007,514,ENST00000339556,15.557598,1.519902,41,2.330131557,1,78.41533444,16.05717683
20324,1692.991,1892,ENST00000419035,5,0.090888,5,2.32884518,1,1.995,1.290339103
53918,1103.991,1303,ENST00000601917,3,0.083627,3,2.326544946,1,10.8,3.352610923
3046,5427.991,5627,ENST00000300481,0,0,8,2.325945354,1,0.937529386,3.036387162
4803,1795.991,1995,ENST00000428575,555.795792,9.523667,773,2.325844948,1,309.7564485,199.1721554
21519,1302.991,1502,ENST00000542655,4.82819,0.114034,2,2.325114528,1,13.21775549,4.824603414
46282,316.007,515,ENST00000522354,5,0.48693,5,2.323337595,1,14.115,3.923235272
59519,185.011,384,ENST00000370642,6,0.998035,8,2.323201589,1,3.158492518,2.083980789
56358,497.001,696,ENST00000524931,23.175375,1.435036,20,2.322854099,1,6.227530562,5.929115154
69231,386.005,585,ENST00000558808,1.00E-06,0,2,2.322455446,1,0.350782002,0.71011825
17061,1856.991,2056,ENST00000332047,355.907823,5.898218,372,2.321472922,1,320.0958838,22.35826904
29834,3921.991,4121,ENST00000507424,1,0.007847,1,2.320966691,1,6.145,2.216748745
32599,429.002,628,ENST00000512831,6,0.430412,7,2.320944672,1,2.93,1.753596305
86146,4305.991,4505,ENST00000428311,0.030832,0.00022,11,2.320719745,1,47.56693348,15.75672098
61552,6324.991,6524,ENST00000375820,24.706432,0.120211,34,2.320034869,1,22.57566805,4.924207003
90208,2510.991,2710,ENST00000293471,25.574678,0.313443,26,2.319923261,1,55.78275462,12.83781887
18017,1419.991,1619,ENST00000420541,59.320694,1.285623,42,2.319435066,1,12.7096608,12.62822125
77218,1929.991,2129,ENST00000329168,10,0.159455,11,2.319138516,1,3.211065182,3.358546618
18051,4753.991,4953,ENST00000454872,63,0.407826,66,2.318938525,1,50.1392598,6.83965531
13647,4512.991,4712,ENST00000424362,18.40365,0.125497,22,2.318932279,1,126.4919047,45.06035198
55497,343.005,542,ENST00000525167,1,0.089721,1,2.318540115,1,0.115397774,0.381534147
9244,228.01,427,ENST00000602755,4,0.539883,5,2.318213396,1,1.895,1.339393519
63119,1430.991,1630,ENST00000313737,14.678934,0.315683,26,2.317445387,1,15.83960832,4.384306849
14179,555.999,755,ENST00000356047,50.246105,2.78113,55,2.31654963,1,41.17797755,5.966642058
55063,1910.991,2110,ENST00000359244,147.649676,2.377754,144,2.31631199,1,88.59719878,23.9185401
87815,2783.991,2983,ENST00000587447,16.546999,0.182913,35,2.315667874,1,9.495091614,11.0140615
24723,2409.991,2609,ENST00000415174,1,0.01277,1,2.315462242,1,6.937462804,2.564266735
40961,267.007,466,ENST00000443992,1,0.115258,1,2.31485294,1,7.055,2.615716919
34812,1064.991,1264,ENST00000426327,19,0.549036,22,2.314203961,1,12.19493362,4.236906747
54686,414.003,613,ENST00000531602,9.388601,0.697895,9,2.314203632,1,3.776379053,2.257200219
35704,2523.991,2723,ENST00000541662,163.848843,1.997785,269,2.312273737,1,79.44988281,81.97563903
60493,1669.991,1869,ENST00000400590,37.623038,0.693319,43,2.310365614,1,76.64872875,14.5642441
86235,1392.991,1592,ENST00000264834,2,0.044185,3,2.310088296,1,0.95,0.887411967
7254,689.998,889,ENST00000469892,68.417625,3.051498,57,2.30975119,1,20.58919189,15.76395253
16866,1953.991,2153,ENST00000326085,1.63799,0.025798,2,2.309542949,1,7.120177251,2.216965592
36897,373.005,572,ENST00000486954,54.351032,4.484215,57,2.309536233,1,39.69398038,7.493287775
3463,5584.991,5784,ENST00000426804,14.189308,0.078187,25,2.309251312,1,13.68567839,4.899562709
15066,5873.991,6073,ENST00000535833,616.221466,3.228469,192,2.307409846,1,52.75774784,60.34569559
4447,1563.991,1763,ENST00000403888,68.306366,1.344064,120,2.307005558,1,70.43410548,21.48494803
35419,1771.991,1971,ENST00000336374,3,0.052102,3,2.305992365,1,0.92,0.901997783
78654,1533.991,1733,ENST00000452479,10.993515,0.22055,24,2.305331292,1,54.792265,13.35698045
92324,370.005,569,ENST00000591480,5.926324,0.492914,8,2.304483361,1,1.463674684,2.836351707
32444,6280.991,6480,ENST00000260008,8,0.039197,1,2.302764641,1,6.794999971,2.516540279
34845,2322.991,2522,ENST00000461988,1253.255158,16.602942,1660,2.302366014,1,1518.843205,61.30945056
25040,3249.991,3449,ENST00000409864,2,0.018938,2,2.302017828,1,0.315,0.731966529
82078,1962.991,2162,ENST00000553607,0,0,1,2.299886265,1,9.720919737,3.791891743
86963,2301.991,2501,ENST00000321949,59.948416,0.801433,92,2.299831984,1,43.58608918,21.05106424
9991,3630.991,3830,ENST00000417839,263.55689,2.23379,337,2.299404041,1,268.1376146,29.94792747
36841,743.998,943,ENST00000418158,4,0.165455,9,2.299024002,1,4.12,2.122639866
34558,4997.991,5197,ENST00000420713,3,0.018472,3,2.296484743,1,0.955,0.890491437
44170,1986.991,2186,ENST00000351304,23.679744,0.366753,27,2.296481916,1,9.741379228,7.515243492
59833,772.998,972,ENST00000369713,2233.842461,88.933861,2661,2.295732718,1,2786.21877,54.5441415
60287,4203.991,4403,ENST00000522781,21.093701,0.154413,22,2.295491085,1,36.44064953,6.290875896
29914,3049.991,3249,ENST00000505448,33,0.332973,37,2.293364422,1,26.225,4.698337472
39048,694.998,894,ENST00000356542,1,0.04428,2,2.291130103,1,9.38,3.221117818
69696,2855.991,3055,ENST00000355300,0,0,8,2.290986188,1,19.48063231,5.011218472
10645,2179.991,2379,ENST00000350210,345.491102,4.877253,453,2.290637388,1,350.678254,44.66955201
43190,4491.991,4691,ENST00000441147,9,0.061659,3,2.286624332,1,0.5731364,1.061330262
15129,2425.991,2625,ENST00000439898,13.999791,0.177593,20,2.285467376,1,11.47178205,3.731498443
60518,353.005,552,ENST00000425800,2,0.174358,5,2.28526782,1,1.965,1.328071911
58677,1965.991,2165,ENST00000309049,0,0,3,2.285099338,1,22.34433374,8.465423548
76618,1923.991,2123,ENST00000309889,3.765157,0.060224,16,2.284863796,1,8.98,3.072393204
69103,230.01,429,ENST00000439036,0,0,12,2.283444068,1,2.330819516,4.234472225
28690,1925.991,2125,ENST00000312349,1,0.015979,1,2.2812932,1,6.98348177,2.62284645
6480,980.991,1180,ENST00000543870,8.032915,0.252,6,2.280712114,1,1.169634217,2.117919992
52619,10467.991,10667,ENST00000360655,140.93751,0.414339,153,2.279051406,1,102.0104344,22.37315293
64853,1139.991,1339,ENST00000413230,2.921565,0.078869,4,2.278016023,1,14.41795487,4.573257941
66738,345.005,544,ENST00000541574,18.232631,1.62636,21,2.277983566,1,12.40358576,3.773694581
64903,4089.991,4289,ENST00000355192,1,0.007524,1,2.277846132,1,6.26,2.309198995
93050,1942.991,2142,ENST00000542384,0,0,26,2.276577854,1,3.413799791,9.92111918
32061,1404.991,1604,ENST00000503401,42.582958,0.932729,49,2.276455942,1,18.49573972,13.39989047
