,Unnamed: 0,EffectiveLength,Length,Name,NumReads,TPM,count,deviation,faulty,mean,std,diff
23337,973,2812.991,3012,ENST00000374092,651.303808,7.125385,658,0.155932957237,0,651.217791906,43.4943851141,6
23338,9112,1693.991,1893,ENST00000593496,1.168469,0.021228,1,0.155781218504,0,1.17347408788,1.11357511221,0
23339,65284,52.347,250,ENST00000551082,13.0,7.642654,14,0.155694006795,0,13.445,3.56468441801,0
23340,30779,946.991,1146,ENST00000396225,325.269002,10.570365,322,0.155660137814,0,325.450903832,22.1694769132,-3
23341,36280,1067.991,1267,ENST00000605007,31.0,0.893279,32,0.15554275421,0,31.1,5.7861904566,0
23342,68210,613.998,813,ENST00000452115,96.168809,4.820144,94,0.155301292631,0,96.8632193713,18.4365456514,-2
23343,17038,2583.991,2783,ENST00000460933,248.479735,2.959328,255,0.155050634619,0,247.556940647,48.0040560364,7
23344,82578,619.998,819,ENST00000568022,21.946563,1.089354,21,0.155028709606,0,21.9244579529,5.9631403448,0
23345,91317,1887.991,2087,ENST00000261600,16.161823,0.263441,17,0.154978583597,0,16.2432854963,4.88270370066,0
23346,76156,1138.991,1338,ENST00000538145,30.84705,0.833463,30,0.154936789881,0,31.3321555646,8.59805837989,-1
23347,92717,220.01,419,ENST00000592121,1.0,0.139879,1,0.15492449271,0,1.155,1.00048738123,0
23348,84529,390.005,589,ENST00000565965,1.082159,0.085391,1,0.154595429744,0,1.1833633724,1.18608533712,0
23349,38180,2076.991,2276,ENST00000513407,91.059906,1.349229,89,0.15430579982,0,90.8821729272,12.1976810297,-1
23350,83145,854.991,1054,ENST00000268595,22.0,0.791871,22,0.154090200237,0,21.2257228351,5.02483067522,0
23351,4145,368.005,567,ENST00000432777,11.272779,0.942692,12,0.153946146078,0,11.5093047427,3.18744749248,0
23352,77954,220.01,419,ENST00000513969,247.619142,34.636597,246,0.153758705579,0,249.010980949,19.582507135,-3
23353,46931,561.999,761,ENST00000521560,81.706768,4.4742,85,0.15347585977,0,82.5017653275,16.2777043648,2
23354,67611,766.998,966,ENST00000576873,60.178014,2.414552,59,0.153448500066,0,60.2817715528,8.35310577955,-1
23355,60847,2804.991,3004,ENST00000538674,75.152662,0.824529,71,0.153380251059,0,73.3947267792,15.6130059946,-2
23356,56260,2899.991,3099,ENST00000529167,1.0,0.010612,1,0.153357604211,0,0.855,0.945502511895,0
23357,65477,368.005,567,ENST00000548755,1.0,0.083626,1,0.153345791131,0,1.165,1.07599953532,0
23358,88652,395.004,594,ENST00000599770,1.0,0.07791,1,0.153292839092,0,0.85,0.978519289539,0
23359,76106,409.003,608,ENST00000584948,65.911217,4.959357,65,0.153286122668,0,66.5685586693,10.2328811116,-1
23360,66920,201.011,400,ENST00000537854,13.379437,2.048382,13,0.153167570178,0,13.6316502935,4.12391665406,0
23361,88066,210.01,409,ENST00000587490,1.145031,0.167791,1,0.153147557767,0,1.17461490478,1.14017426938,0
23362,29423,549.999,749,ENST00000504225,17.742909,0.992786,19,0.153095261399,0,18.0658277351,6.10190188991,0
23363,91023,3131.991,3331,ENST00000598744,131.786238,1.294919,132,0.153052517147,0,128.683592541,21.6684280719,3
23364,64705,3327.991,3527,ENST00000286452,7.559948,0.069908,7,0.152638871809,0,7.70239269224,4.6016632848,0
23365,75315,362.005,561,ENST00000578103,83.246429,7.076911,86,0.152590381678,0,84.5139087091,9.73908888991,1
23366,67286,884.991,1084,ENST00000454808,164.772156,5.729783,168,0.152543249893,0,164.715475162,21.5317612576,3
23367,61693,1752.991,1952,ENST00000608651,11.0,0.193111,11,0.152309705894,0,10.515,3.18430133624,0
23368,27632,1991.991,2207,ENST00000296877,20.0,0.308984,21,0.152047677568,0,20.31,4.53805024212,0
23369,66675,1720.991,1920,ENST00000288757,11.707894,0.20936,11,0.15199587426,0,11.6359737563,4.18415144074,0
23370,65466,447.002,646,ENST00000551088,5.546978,0.381891,6,0.151759075623,0,5.6162487802,2.52868711951,0
23371,60971,2268.991,2468,ENST00000566385,1.0,0.013563,1,0.151670404119,0,0.855,0.956020397272,0
23372,81396,601.998,812,ENST00000568433,31.749891,1.62308,32,0.151433217088,0,30.9495611522,6.93664750694,1
23373,32015,370.005,569,ENST00000513371,16.832284,1.400002,17,0.151379862023,0,16.2405449959,5.01688265506,0
23374,87958,351.005,550,ENST00000590952,4.713107,0.413225,5,0.151312137738,0,4.66249138558,2.23054554293,0
23375,4988,274.007,473,ENST00000609432,18.0,2.021639,19,0.151214846227,0,18.29,4.6953061668,0
23376,86126,273.007,472,ENST00000440004,2.0,0.225449,2,0.151185789204,0,1.8,1.32287565553,0
23377,1502,2022.991,2222,ENST00000599904,1.0,0.015212,1,0.15088968927,0,1.16,1.06037729134,0
23378,12721,7057.991,7257,ENST00000358951,6.197125,0.027021,6,0.150828345351,0,6.38242169113,2.53547627428,0
23379,45893,338.005,537,ENST00000521359,24.0,2.185147,25,0.150504227855,0,24.245,5.01647037268,0
23380,61718,397.004,596,ENST00000463003,60.547131,4.693441,58,0.150283836251,0,59.7398548946,11.5771259107,-1
23381,55311,184.011,383,ENST00000535936,1.0,0.167243,1,0.150223153238,0,1.16,1.06508215646,0
23382,18344,4483.991,4683,ENST00000411531,24.81053,0.17028,34,0.14973801773,0,28.9828413572,33.5062445655,5
23383,40316,2221.991,2421,ENST00000356128,1.0,0.01385,1,0.149470318889,0,0.875,0.836286434184,0
23384,84239,3315.991,3515,ENST00000602739,1.0,0.009281,1,0.149376593194,0,0.865,0.903756051155,0
23385,40785,537.999,737,ENST00000411615,7.773567,0.444664,7,0.149347839905,0,7.5092480431,3.40981190905,0
23386,26337,375.005,574,ENST00000513794,2.0,0.164129,2,0.149290703421,0,2.22,1.47363496158,0
23387,75542,1058.991,1258,ENST00000581733,393.751781,11.442566,392,0.14923985176,0,396.116547751,27.5834350015,-4
23388,21518,2190.991,2390,ENST00000409564,25.676562,0.360653,27,0.149177104661,0,26.0771038905,6.18658011623,0
23389,56936,3724.991,3924,ENST00000529051,18.256934,0.150833,15,0.149059617399,0,18.0193949387,20.2562906803,-3
23390,74649,1454.991,1654,ENST00000225728,764.453744,16.169032,773,0.1490340998,0,766.939607977,40.6644655883,6
23391,12747,1565.991,1765,ENST00000323825,62.086657,1.220119,68,0.149019302601,0,64.3544011392,24.4639372028,3
23392,62483,802.991,1002,ENST00000390673,4.0,0.1533,4,0.148995199923,0,3.72,1.8792551716,0
23393,21640,2458.991,2658,ENST00000424272,183.949977,2.302162,186,0.148931720694,0,183.172956837,18.9821426187,2
23394,47212,205.011,404,ENST00000519642,111.947945,16.80477,112,0.148766788768,0,109.715038442,15.359352559,2
23395,56065,522.0,721,ENST00000537079,1.0,0.058955,1,0.148704479129,0,1.15,1.00871205009,0
23396,32062,266.007,465,ENST00000508622,112.0,12.957392,114,0.148681332034,0,112.41,10.6940123434,1
23397,86112,2861.991,3061,ENST00000334213,38.353838,0.412414,38,0.14851638927,0,38.8663336701,5.83325297855,0
23398,7348,719.998,919,ENST00000464085,30.850803,1.318646,29,0.148098945033,0,30.3831604178,9.33943464293,-1
23399,12431,2942.991,3142,ENST00000461135,2.0,0.020914,2,0.148081763707,0,1.815,1.24930980945,0
23400,1448,5789.991,5989,ENST00000243964,1.0,0.005315,1,0.1479790871,0,0.85,1.01365674664,0
23401,84646,3081.991,3281,ENST00000234389,1.0,0.009985,1,0.1479790871,0,1.15,1.01365674664,0
23402,22567,306.007,505,ENST00000439275,9.0,0.905115,6,0.147971710566,0,5.24467253134,5.10453968377,0
23403,39848,570.999,770,ENST00000369557,25.139266,1.354909,27,0.147942276623,0,25.6411310631,9.18512928064,1
23404,7356,2132.991,2332,ENST00000540011,7.09498,0.102366,6,0.147883840605,0,6.58350852033,3.94572197981,0
23405,60089,291.007,490,ENST00000369086,292.008711,30.880553,297,0.14786436203,0,293.920773992,20.8246663726,3
23406,91047,1113.991,1313,ENST00000321039,7.0,0.193379,7,0.147704816033,0,6.64,2.437293581,0
23407,18348,374.005,573,ENST00000433578,14.711789,1.210546,15,0.147623602167,0,14.2556502504,5.04221370233,0
23408,68024,5066.991,5266,ENST00000399518,5.535676,0.033621,5,0.147418429135,0,4.57504425438,2.88265007377,0
23409,61956,1126.991,1326,ENST00000572068,1.0,0.027307,1,0.147264208102,0,0.85,1.01857743937,0
23410,6384,254.008,453,ENST00000247992,1.0,0.121156,1,0.147054918587,0,1.155,1.05402798824,0
23411,34113,274.007,473,ENST00000455500,0.000112,1.3e-05,1,0.146955247564,0,0.816991168299,1.24533716716,0
23412,30226,872.991,1072,ENST00000463501,76.770703,2.706319,79,0.146783527035,0,77.3953962725,10.9317697971,1
23413,60793,299.007,498,ENST00000451826,1.0,0.102923,1,0.146727632853,0,0.86,0.95414883535,0
23414,32722,2285.991,2485,ENST00000507875,74.588068,1.004125,74,0.146578338605,0,75.8647256538,12.7217000247,-1
23415,51132,370.005,569,ENST00000420165,4.0,0.332694,4,0.146548778039,0,4.29,1.97886331009,0
23416,41150,1009.991,1209,ENST00000367165,4.0,0.121881,4,0.146438455874,0,3.735,1.80963394088,0
23417,34617,678.998,878,ENST00000450043,13.523969,0.612955,14,0.146041232818,0,13.2323245684,5.25656636008,0
23418,19181,605.998,805,ENST00000432850,1.0,0.050783,1,0.145975300305,0,0.87,0.890561620552,0
23419,58677,1965.991,2165,ENST00000309049,0.0,0.0,3,0.145889205949,0,2.11872544114,6.04071118992,0
23420,17212,920.991,1120,ENST00000310776,560.201486,18.718974,565,0.145807173197,0,559.146906379,40.1427000681,5
23421,37737,212.01,411,ENST00000356476,0.0,0.0,1,0.145451686067,0,1.30914274062,2.12539812348,0
23422,34297,4889.991,5089,ENST00000441627,2766.102034,17.408172,2734,0.145389098592,0,2785.43395559,353.767621415,-51
23423,17475,577.998,777,ENST00000482083,161.601341,8.604216,164,0.145369115877,0,161.8665191,14.6763009928,2
23424,6254,1565.991,1765,ENST00000540383,41.43687,0.814312,39,0.145308065711,0,40.7352722345,11.9420228051,-1
23425,11574,3037.991,3237,ENST00000239457,1034.879325,10.483258,1015,0.145281371764,0,1028.01079674,89.5558500438,-13
23426,2232,416.003,615,ENST00000414582,27.0,1.997376,28,0.145184178489,0,27.24,5.23473017452,0
23427,28365,405.004,604,ENST00000511717,1.0,0.075986,1,0.145142027279,0,0.86,0.964572444143,0
23428,75916,427.003,626,ENST00000419712,36.340833,2.619132,38,0.145086014156,0,36.8423793527,7.97885760419,1
23429,12121,2706.991,2906,ENST00000391967,75.102546,0.853809,72,0.144944647373,0,74.1590497493,14.8956845836,-2
23430,6707,2261.991,2461,ENST00000374329,26.041989,0.354304,25,0.144697008813,0,26.2417104215,8.58145190233,-1
23431,21194,794.998,994,ENST00000409331,4.916623,0.190324,4,0.144610529263,0,4.74622666727,5.1602512699,0
23432,34497,9621.991,9821,ENST00000275493,9.329284,0.029838,9,0.144329757524,0,8.50299417307,3.44354369782,0
23433,36536,3963.991,4163,ENST00000424189,14.005119,0.108729,12,0.14389149852,0,13.3103753717,9.10669070226,-1
23434,19787,1782.991,1982,ENST00000416524,98.054415,1.692432,94,0.143875699929,0,96.7967874446,19.4389146049,-2
23435,13039,4199.991,4399,ENST00000366686,86.013271,0.630246,87,0.143811701086,0,90.3088920246,23.008503478,-3
23436,19854,1601.991,1801,ENST00000334056,7.966076,0.15303,8,0.143636623674,0,6.98375171308,7.07513349259,1
23437,23532,6490.991,6690,ENST00000409111,459.319702,2.177695,451,0.143559372271,0,458.056702106,49.1552867279,-7
23438,40305,1396.991,1596,ENST00000449314,4.0,0.088117,4,0.143359688286,0,3.73,1.88337463082,0
23439,2233,653.998,853,ENST00000437492,18.0,0.847011,19,0.143303185112,0,18.31,4.81496625118,0
23440,1280,6012.991,6212,ENST00000262605,428.069959,2.190873,424,0.143242928798,0,438.931455776,104.238693674,-14
23441,36184,390.005,589,ENST00000489978,1.418222,0.11191,1,0.143080152868,0,1.18118834889,1.26634159427,0
23442,75927,209.01,408,ENST00000581236,42.742551,6.293403,42,0.142982587509,0,43.0569678062,7.39228338637,-1
23443,21862,2243.991,2443,ENST00000448359,4.0,0.054857,4,0.142938395348,0,3.665,2.34366699853,0
23444,6385,3049.991,3249,ENST00000429261,1.0,0.01009,1,0.142857142857,0,0.86,0.98,0
23445,6138,1643.991,1843,ENST00000376014,8.794428,0.164627,7,0.142581496909,0,8.16698804233,8.18470886915,-1
23446,88931,2228.991,2428,ENST00000588797,33.357206,0.460548,34,0.142393218086,0,33.0886281389,6.40038811793,0
23447,47132,3519.991,3719,ENST00000522566,0.0,0.0,1,0.141874639437,0,0.694389523111,2.15408813091,0
23448,71822,545.999,745,ENST00000534267,6.299466,0.355062,6,0.141811624552,0,6.45938845328,3.23942733698,0
23449,4975,1390.991,1590,ENST00000515632,5.28823,0.116998,4,0.141742374921,0,4.53287369908,3.75945231179,0
23450,74356,364.005,563,ENST00000577034,7.702256,0.651183,8,0.141655058437,0,7.64250632027,2.52369159049,0
23451,43346,334.006,533,ENST00000465979,7.654683,0.705286,8,0.141638301072,0,7.62505228712,2.64721978481,0
23452,40957,392.004,591,ENST00000367469,1.081382,0.084895,1,0.141620190497,0,1.16339250533,1.15373736442,0
23453,28956,984.991,1184,ENST00000351486,20.235651,0.632234,21,0.141424297549,0,19.7949261948,8.52098137382,1
23454,11945,867.991,1067,ENST00000530098,678.65685,24.061805,683,0.141399965403,0,678.440451544,32.2457536897,4
23455,16389,1479.991,1679,ENST00000570269,25.0,0.519845,25,0.141307552996,0,25.735,5.20142047906,0
23456,29910,1823.991,2023,ENST00000382512,0.0,0.0,1,0.140957394152,0,1.22878864641,1.62310496576,0
23457,37728,372.005,571,ENST00000396984,1.835221,0.151821,2,0.14094969196,0,1.77495640493,1.5966235324,0
23458,10028,799.991,999,ENST00000545683,12.499779,0.480851,13,0.140828223429,0,12.4426102928,3.95794034459,0
23459,88010,204.011,403,ENST00000586320,9.564218,1.442744,10,0.140677899923,0,9.56411801396,3.0984396716,0
23460,13387,626.998,826,ENST00000487338,20.052965,0.98425,21,0.140490087694,0,20.1512882426,6.04107927717,0
23461,43976,308.007,507,ENST00000600965,3.0,0.299746,3,0.140469390139,0,3.25,1.77974717306,0
23462,57055,217.01,416,ENST00000524964,6.0,0.850873,6,0.140395536616,0,6.375,2.67102508412,0
23463,89682,1438.991,1638,ENST00000602848,8.668877,0.185395,5,0.140342658044,0,5.69085442148,4.92262602906,0
23464,67534,4505.991,4705,ENST00000261275,4.0,0.027319,4,0.14023183385,0,3.73,1.92538307877,0
23465,66496,223.01,422,ENST00000549210,24.817998,3.424807,26,0.140054336805,0,25.3027236896,4.97861277465,0
23466,51308,664.998,864,ENST00000369479,362.77758,16.788542,361,0.140024244461,0,363.892907097,20.6600443222,-2
23467,52953,345.005,544,ENST00000527172,3.0,0.267602,3,0.13994609923,0,2.76499990417,1.67921862151,0
23468,85174,219.01,418,ENST00000598782,1.0,0.140517,1,0.139930631473,0,0.87,0.929031754032,0
23469,66842,2195.991,2395,ENST00000537348,207.34015,2.905668,300,0.139832628488,0,268.788959883,223.202842246,31
23470,20793,381.005,580,ENST00000450796,354.43052,28.628181,359,0.139573700835,0,355.672985882,23.836969992,3
23471,88222,289.007,488,ENST00000595177,3.685062,0.3924,4,0.139419136469,0,3.63337120751,2.6296877299,0
23472,39258,1154.991,1354,ENST00000288390,6.0,0.15987,6,0.139150300683,0,5.60807547733,2.81655534154,0
23473,83978,1470.991,1670,ENST00000539474,32.313129,0.676024,34,0.139093882731,0,32.24126312,12.6442431938,1
23474,89322,27.795,216,ENST00000300873,1.0,1.107219,1,0.138942503594,0,0.875,0.899652710772,0
23475,37971,1227.991,1427,ENST00000360323,24.002956,0.601537,24,0.138823737398,0,23.3401468517,4.75317233694,0
23476,45388,402.004,601,ENST00000521473,2.399359,0.183678,2,0.138654156355,0,2.33375019176,2.40706950682,0
23477,90291,302.007,501,ENST00000448954,9.267863,0.944399,10,0.13856700562,0,9.55667603858,3.19934719986,0
23478,77647,277.007,476,ENST00000580050,6.385845,0.709448,6,0.138384913472,0,6.38164580742,2.75785703694,0
23479,46029,287.007,486,ENST00000606048,19.0,2.037294,19,0.138374932661,0,18.38,4.48058031956,0
23480,64877,513.0,712,ENST00000541885,1.0,0.05999,1,0.138092044167,0,0.875,0.905193349512,0
23481,39840,1108.991,1308,ENST00000388923,34.0,0.943505,35,0.138057662442,0,34.125,6.33793144488,0
23482,84091,335.006,534,ENST00000567707,1.0,0.091863,1,0.13800295405,0,1.145,1.05070214619,0
23483,8544,352.005,551,ENST00000583678,5.0,0.437133,5,0.137795552458,0,5.315,2.28599540682,0
23484,4731,216.01,415,ENST00000441751,3.0,0.427406,3,0.137680101956,0,3.23858460254,1.73289094903,0
23485,14212,7523.991,7723,ENST00000429492,1.249259,0.00511,1,0.137673167886,0,1.16843869485,1.22346785094,0
23486,61457,2774.991,2974,ENST00000376335,1.0,0.01109,1,0.137560361238,0,0.87,0.945039681707,0
23487,58418,3211.991,3411,ENST00000603152,98.740063,0.946046,97,0.137438311032,0,100.381148523,24.6012083386,-3
23488,16497,5743.991,5943,ENST00000295633,2.0,0.010715,2,0.137344568541,0,1.82,1.31057239403,0
23489,30381,5161.991,5361,ENST00000513269,480.138147,2.862477,476,0.137326232942,0,480.328278528,31.5182207767,-4
23490,14139,1056.991,1256,ENST00000420173,67.081947,1.953114,65,0.136994055098,0,66.9191730062,14.009169995,-1
23491,2156,496.001,695,ENST00000435315,122.0,7.569559,123,0.136906405712,0,121.545,10.6276984809,1
23492,46501,620.998,820,ENST00000519412,34.0,1.684929,35,0.136815816898,0,34.165,6.10309552604,0
23493,56286,1636.991,1836,ENST00000542429,44.121054,0.829455,46,0.136660331808,0,43.3316869227,19.5251470705,2
23494,59841,754.998,954,ENST00000434792,1.0,0.040761,1,0.136659143719,0,0.89,0.804922356504,0
23495,47176,365.005,564,ENST00000517686,80.693892,6.803534,80,0.136575445892,0,81.3351931208,9.77623109377,-1
23496,38643,3895.991,4095,ENST00000293748,136.033323,1.074535,135,0.136467269867,0,132.509454157,18.2501331322,2
23497,7177,1268.991,1468,ENST00000373467,1.0,0.024251,1,0.136045499936,0,1.13,0.955562661472,0
23498,44508,1264.991,1464,ENST00000392815,22.955329,0.558456,24,0.136020942855,0,22.7828204162,8.94847189149,1
23499,22026,217.01,416,ENST00000435407,5.0,0.709061,5,0.135964632537,0,4.715,2.096133345,0
23500,62339,1006.991,1206,ENST00000356986,16.45178,0.502783,17,0.135892171686,0,16.3781538516,4.57602627616,0
23501,60730,2688.991,2888,ENST00000537702,2.80363,0.032087,3,0.135880625711,0,2.76787826369,1.70827691657,0
23502,22544,306.007,505,ENST00000450621,1.201058,0.120788,1,0.135817613052,0,1.16610551873,1.2230042555,0
23503,66741,1227.991,1427,ENST00000355329,7.0,0.175427,7,0.135780741206,0,7.345,2.54086107452,0
23504,46450,1536.991,1736,ENST00000352966,65.427571,1.310034,64,0.135769388238,0,65.7309251745,12.7490091618,-1
23505,8628,404.004,603,ENST00000433749,24.878601,1.895105,26,0.135628351413,0,24.9121885407,8.02053145925,1
23506,81409,539.999,739,ENST00000569773,63.461822,3.616698,63,0.135508155169,0,64.2819445475,9.46027599552,-1
23507,21001,2923.991,3123,ENST00000377632,16.964358,0.178548,17,0.135328091827,0,16.0780086353,6.8130079443,0
23508,62824,538.999,738,ENST00000543604,1.0,0.057096,1,0.13531781778,0,1.14,1.03460137251,0
23509,1256,1416.991,1616,ENST00000372970,37.257045,0.80916,35,0.13522240294,0,37.5929566806,19.1754962509,-2
23510,21180,2768.991,2968,ENST00000282111,7.0,0.077798,7,0.135154151507,0,6.655,2.55264078946,0
23511,73226,4946.991,5146,ENST00000435962,19.608892,0.121985,22,0.13506103889,0,20.494436826,11.1472796772,1
23512,22333,381.005,580,ENST00000609270,5.0,0.403862,5,0.13498350685,0,4.685,2.33361843496,0
23513,24077,242.009,441,ENST00000412863,24.611191,3.129633,24,0.134747125592,0,24.7210458949,5.35110408987,0
23514,77041,1216.991,1416,ENST00000393795,50.907592,1.287325,53,0.134645743552,0,50.1644111657,21.0596247566,2
23515,10021,338.005,537,ENST00000432978,1.0,0.091048,1,0.134579607574,0,1.13,0.965971014058,0
23516,39945,766.998,966,ENST00000510018,59.0,2.367286,59,0.134485581578,0,60.05,7.80752841814,-1
23517,71943,354.005,553,ENST00000425648,14.0,1.217058,15,0.134340915361,0,14.455,4.05684298439,0
23518,21711,3249.991,3449,ENST00000610036,51.0,0.482927,52,0.134333626312,0,51.08,6.84862029901,0
23519,74871,294.007,493,ENST00000581093,87.536739,9.162741,90,0.134242414839,0,88.2545634755,13.0021240055,1
23520,19547,753.998,953,ENST00000452109,1.214427,0.049567,1,0.134240490144,0,1.1609349535,1.19885552658,0
23521,13982,300.007,499,ENST00000427382,17.510977,1.79627,18,0.13412594237,0,17.4413422071,4.16517329182,0
23522,77025,542.999,742,ENST00000586771,29.086033,1.648459,31,0.134114411738,0,29.2829195326,12.8031018077,1
23523,84188,338.005,537,ENST00000596233,12.23638,1.114095,12,0.134037106699,0,12.4978732077,3.71444311143,0
23524,58697,1444.991,1644,ENST00000539557,95.372007,2.031182,94,0.134027587585,0,95.5075151148,11.2477971284,-1
23525,77708,419.003,618,ENST00000575202,1.0,0.073447,1,0.13388173714,0,1.135,1.0083526169,0
23526,27754,881.991,1081,ENST00000555438,4.0,0.139569,4,0.13386988815,0,3.75,1.8674849397,0
23527,943,254.008,453,ENST00000430878,4.75141,0.575662,5,0.133804011485,0,4.69335432742,2.29175246073,0
23528,49627,4028.991,4228,ENST00000336279,639.962016,4.888222,652,0.133736732129,0,642.328380941,72.318344444,9
23529,35273,3376.991,3576,ENST00000005178,1.0,0.009113,1,0.133696955346,0,0.88,0.897552226893,0
23530,29881,4479.991,4679,ENST00000319098,1.0,0.006869,1,0.133696955346,0,0.88,0.897552226893,0
23531,91113,62.496,261,ENST00000597520,2.0,0.984854,2,0.133485312073,0,1.815,1.38592027188,0
23532,13246,1599.991,1799,ENST00000366570,2.0,0.038469,2,0.133359604122,0,2.205,1.53719712464,0
23533,45163,122.015,321,ENST00000522268,1.0,0.252221,1,0.133160101504,0,1.13,0.976268405716,0
23534,10984,395.004,594,ENST00000368129,11.550863,0.899923,12,0.132972055597,0,11.3864518985,4.61411308393,0
23535,34980,640.998,840,ENST00000443883,22.0,1.056231,23,0.132895127239,0,22.37,4.74058013327,0
23536,31852,1819.991,2019,ENST00000310754,3.0,0.050728,3,0.132858506702,0,2.785,1.61826295762,0
23537,25798,2333.991,2533,ENST00000330120,1.0,0.013185,1,0.13285818315,0,1.14,1.05375518979,0
23538,16255,3959.991,4159,ENST00000495180,12.306687,0.09564,13,0.1327580791,0,12.4309423388,4.28642584387,0
23539,11247,1877.991,2077,ENST00000546024,1058.171547,17.340262,1071,0.132705867178,0,1061.24673247,73.4953754065,9
23540,27392,1928.991,2128,ENST00000379516,411.43824,6.563984,416,0.132565538313,0,410.743970476,39.6485360439,5
23541,9237,4040.991,4240,ENST00000369965,43.690901,0.332733,39,0.132528190454,0,42.8487532921,29.0410159447,-3
23542,72201,4903.991,5103,ENST00000508827,1.0,0.006275,1,0.132466987795,0,0.87,0.981376584192,0
23543,30424,246.009,445,ENST00000514924,1.0,0.125096,1,0.132263949099,0,1.14,1.05848948979,0
23544,44676,1233.991,1433,ENST00000529252,1.243598,0.031014,1,0.132010758956,0,0.839864258936,1.2130506811,0
23545,3799,993.991,1193,ENST00000402785,0.0,0.0,1,0.131987777466,0,0.708449595119,2.20891972331,0
23546,78060,3640.991,3840,ENST00000566473,1.0,0.008452,1,0.131949302112,0,1.135,1.02312022754,0
23547,29480,872.991,1072,ENST00000509152,2.0,0.070504,2,0.131876094679,0,2.2,1.51657508881,0
23548,49762,3778.991,3978,ENST00000373677,3.14358,0.0256,3,0.131814450749,0,2.65755149924,2.59795871256,0
23549,66652,350.005,549,ENST00000545525,138.336224,12.163382,136,0.131598421258,0,137.923353464,14.6153232389,-1
23550,23565,401.004,600,ENST00000409915,72.457765,5.560694,74,0.13146613854,0,72.1873317079,13.7881002074,1
23551,18213,517.0,716,ENST00000482070,81.77517,4.8677,81,0.131462979185,0,82.4018372466,10.6633613148,-1
23552,27097,289.007,488,ENST00000504833,1.0,0.106484,1,0.131275001038,0,0.88,0.914111590562,0
23553,37324,1492.991,1692,ENST00000324331,109.628152,2.259738,107,0.130994976017,0,109.645721967,20.1971254742,-2
23554,47140,577.998,777,ENST00000577199,6.0,0.319461,6,0.130846700693,0,6.325,2.48382265873,0
23555,35239,543.999,743,ENST00000438538,8.772808,0.496287,9,0.130475671566,0,8.58814541625,3.15656228324,0
23556,87212,357.005,556,ENST00000593653,1.0,0.086202,1,0.13036579817,0,0.875,0.958840445538,0
23557,30085,402.004,601,ENST00000508623,21.726961,1.663265,22,0.130078121464,0,22.7983986076,6.13783931225,0
23558,26167,342.005,541,ENST00000503891,2.119967,0.190761,2,0.130061448846,0,1.75851124918,1.85672813095,0
23559,84104,383.005,582,ENST00000570012,41.573582,3.34046,41,0.130044271809,0,42.0510245789,8.08205209131,-1
23560,48205,1097.991,1297,ENST00000402718,172.350485,4.830665,168,0.130026694142,0,172.055706429,31.1913369452,-4
23561,30351,1575.991,1775,ENST00000261434,376.101206,7.344193,380,0.129924978938,0,375.842548081,31.998865448,4
23562,36786,812.991,1012,ENST00000408899,3.0,0.113561,3,0.129840065469,0,3.21,1.61737441553,0
23563,33345,3925.991,4125,ENST00000353796,325.474447,2.551295,331,0.129739090854,0,328.381482438,20.182949832,2
23564,49761,4159.991,4359,ENST00000545866,10.0,0.073978,6,0.129084021365,0,6.74853999327,5.79885864539,0
23565,34691,1150.991,1350,ENST00000285805,9.247478,0.247255,10,0.128910513298,0,9.45557299546,4.22329405582,0
23566,3116,595.998,795,ENST00000451615,12.180585,0.62895,12,0.128865656334,0,12.5970305344,4.6329685612,0
23567,37140,2917.991,3117,ENST00000404321,42.056167,0.443546,42,0.128862516986,0,40.3481215355,12.8189213056,1
23568,40389,443.002,642,ENST00000465214,56.55474,3.928765,57,0.128088249489,0,55.4785651895,11.8780201664,1
23569,67703,266.007,465,ENST00000558266,98.0,11.337718,98,0.128085047092,0,99.43,11.1644569953,-1
23570,93087,12.481,124,ENST00000561195,1.0,2.465726,1,0.12790047917,0,1.13,1.01641526946,0
23571,66327,333.007,532,ENST00000549358,385.800357,35.653562,391,0.127766647403,0,388.07996627,22.8544286703,2
23572,64330,1058.991,1258,ENST00000546799,0.0,0.0,3,0.127760264074,0,3.8665903247,6.78294093226,0
23573,33276,583.998,783,ENST00000397048,71.707161,3.778713,67,0.127755433193,0,70.8470789416,30.1128401781,-3
23574,5945,649.998,849,ENST00000602446,13.060676,0.618367,12,0.127723202143,0,12.7449400152,5.8324564583,0
23575,23537,719.998,919,ENST00000423093,42.56389,1.819294,44,0.127639606312,0,43.008465612,7.76823445805,0
23576,48754,1314.991,1514,ENST00000398048,1.0,0.023403,1,0.127619140223,0,0.875,0.979476901208,0
23577,38908,629.998,829,ENST00000405961,1.0,0.048849,1,0.127619140223,0,0.875,0.979476901208,0
23578,13950,542.999,742,ENST00000415565,89.0,5.0441,91,0.127608061015,0,89.775,9.59970702678,1
23579,41442,569.999,769,ENST00000366774,1.0,0.053991,1,0.127251695673,0,1.14,1.10018180316,0
23580,44425,204.011,403,ENST00000371632,1.0,0.150848,1,0.12695917903,0,1.125,0.984568433376,0
23581,52223,2712.991,2912,ENST00000450649,5.946873,0.067458,6,0.126891384024,0,5.53734517846,3.64606962951,0
23582,87464,353.005,552,ENST00000594570,1.0,0.087179,1,0.126859027516,0,0.885,0.906518063802,0
23583,5067,7460.991,7660,ENST00000253255,3.0,0.012374,3,0.126716917173,0,3.215,1.69669531737,0
