,EffectiveLength,Length,transcript_id,NumReads,TPM,count,deviation,faulty,mean,std
10352,939.991,1139,ENST00000360090,9.0,0.294654,10,0.42385651924672674,0,8.765,2.9137218467108355
13280,4688.991,4888,ENST00000366557,412.085981,2.70459,383,0.42367984415806553,0,411.67631883042503,67.68393452232893
56802,9244.991,9444,ENST00000356641,79.308706,0.264002,99,0.4235388952610423,0,76.79779389506803,52.42070174274774
34669,396.004,595,ENST00000416482,45.269968,3.51806,49,0.42343345917165987,0,45.319857017200505,8.691195518650702
66393,580.998,780,ENST00000552375,70.50161,3.734368,79,0.42341465421376345,0,70.81234997486648,19.337190963163824
61183,443.002,642,ENST00000377814,168.964178,11.737665,173,0.42337124350827887,0,166.31789905633505,15.783077018395282
11166,9573.991,9773,ENST00000367996,20.0,0.064288,22,0.4233488269643698,0,20.0086428024625,4.7038212242527315
46021,1335.991,1535,ENST00000355315,119.813231,2.759907,102,0.42306199588042803,0,119.69695224552251,41.83063574097136
56749,1095.991,1295,ENST00000503566,9.0,0.252714,7,0.4230120594225654,0,8.541936953766701,3.645137105243593
18399,457.001,656,ENST00000440662,5.0,0.336702,6,0.4229169663528316,0,5.02,2.31723973727364
37154,3051.991,3251,ENST00000275418,268.023386,2.702605,252,0.42278554586604883,0,267.83530738185505,37.45470377757935
10648,806.991,1006,ENST00000491082,10.282795,0.392135,13,0.42266967490501384,0,10.537843041998151,5.825251027425062
14991,4422.991,4622,ENST00000398892,265.814762,1.849507,250,0.42250387115457205,0,263.89647802091986,32.89077087730603
11440,1182.991,1382,ENST00000367813,172.995448,4.500351,145,0.4223487394090992,0,167.76939364276393,53.911356938392174
24369,257.008,456,ENST00000607956,8.0,0.957936,9,0.4223238771213244,0,7.84,2.7467071194432076
39732,3360.991,3560,ENST00000503631,442.229408,4.049238,424,0.4223052567173614,0,444.7551325432399,49.14722754003222
14560,520.0,719,ENST00000497921,5.0,0.29591,6,0.4222393167638049,0,5.0821053509055005,2.1738729972603608
63352,82.063,281,ENST00000551021,9.766315,3.662503,8,0.4220586203892546,0,9.47002626316691,3.4829907319773237
72400,3741.991,3941,ENST00000557006,49.339426,0.405774,51,0.4220444549262113,0,45.9440086418704,11.979760186669374
50837,1095.991,1295,ENST00000334557,167.116679,4.692518,160,0.4220427754908779,0,167.23156874709494,17.134681996828174
67619,460.001,659,ENST00000471027,8.0,0.53521,9,0.4220227264038672,0,7.89,2.630190107197575
45603,369.005,568,ENST00000527834,100.526652,8.383818,107,0.4218253421874522,0,100.93384699108302,14.380722071983257
29282,6554.991,6754,ENST00000251582,2.783436,0.013068,3,0.42165300580225135,0,2.281782190828699,1.7033385254892126
51813,1274.991,1474,ENST00000534359,14.68063,0.354349,13,0.42143220532603,0,15.086229827718494,4.950333176612682
16312,1587.991,1787,ENST00000383677,61.638192,1.194524,65,0.42140408222734516,0,61.130002868409946,9.183577698476618
74002,645.998,845,ENST00000392568,18.0,0.8575,20,0.4213284772565888,0,18.215,4.2365994618325695
33819,378.005,577,ENST00000432747,247.0,20.109104,255,0.4210660200822894,0,248.4,15.674501586972394
12884,255.008,454,ENST00000436966,0.000411,5e-05,1,0.42094121676834007,0,2.2934455255819044,3.072746203168165
7388,590.998,790,ENST00000452971,16.0,0.833157,18,0.420873572725034,0,16.31,4.015457632698919
87214,1542.991,1742,ENST00000596203,1.72613,0.034427,1,0.4207765216373762,0,1.7414774242185005,1.7621644414312243
59922,6169.991,6369,ENST00000348367,145.157269,0.724015,207,0.42064762456761484,0,144.95393108624864,147.50129393344068
47447,160.013,359,ENST00000519861,6.0,1.153955,7,0.42054519280484354,0,5.895,2.627541626692145
41562,501.0,700,ENST00000462164,2.816274,0.172994,2,0.42043118197503104,0,2.7493570541685495,1.7823536557120851
69,4795.991,4995,ENST00000381873,19.007168,0.121964,13,0.4200981315076812,0,19.044179717565164,14.387542491258737
1375,415.003,614,ENST00000372676,13.008839,0.964672,11,0.4198517588766671,0,12.596102306227554,3.8015853750333206
49477,664.998,864,ENST00000329209,4.714562,0.218179,4,0.419802743554956,0,4.910199669963898,2.168160365642643
7598,1672.991,1872,ENST00000390640,0.775276,0.014261,3,0.4197696421898481,0,1.9870210199655292,2.4131782726115616
76768,814.991,1014,ENST00000578280,1.689317,0.06379,1,0.41971784909839316,0,1.6984766655358507,1.6641576407490573
91668,577.998,777,ENST00000590956,79.31757,4.223143,85,0.419579070022534,0,80.34136797298055,11.103108710282553
77575,540.999,740,ENST00000570671,1.629524,0.092695,1,0.4195032442307501,0,1.5897612221297501,1.4058561649772336
26330,629.998,829,ENST00000505380,44.833911,2.190082,39,0.4194805668791671,0,43.57464226123447,10.905492703198847
60062,672.998,872,ENST00000369172,417.927116,19.110835,406,0.41924211770622727,0,416.28607651000493,24.53493119031668
61530,621.998,821,ENST00000375926,2.684692,0.132831,4,0.41914871732364734,0,2.75251552820055,2.976233542511834
88936,321.007,520,ENST00000588140,38.323451,3.674038,43,0.4189158420011548,0,39.411954610808486,8.565074483818693
52681,1186.991,1386,ENST00000527569,4.0,0.103706,3,0.4188488195241987,0,3.76,1.8144971755282486
9948,3298.991,3498,ENST00000401008,5.2947,0.049392,6,0.4188424583875264,0,4.98859914824115,2.4147524480984446
72795,458.001,657,ENST00000557673,267.459283,17.971508,275,0.4186756012615953,0,267.40285248474504,18.145665743029863
35448,344.005,543,ENST00000415068,44.225481,3.956403,48,0.4184048387340394,0,44.68632672207599,7.919777620044111
17716,450.002,649,ENST00000607624,21.0,1.436143,23,0.4182071728125792,0,21.045,4.674716568948322
66921,371.005,570,ENST00000541437,16.620563,1.378667,18,0.4180706853535094,0,16.088349706479505,4.5725528253770165
16540,2179.991,2379,ENST00000295605,4.595823,0.064879,7,0.417787884419021,0,5.133531076865304,4.467503708802427
58219,641.998,841,ENST00000437014,15.0,0.719036,17,0.41748564917745995,0,15.33,4.000137497636801
40996,349.005,548,ENST00000495487,35.702723,3.1482,38,0.41747436619905703,0,34.91985170637652,7.378053703433439
69040,296.007,495,ENST00000568216,95.987722,9.979445,100,0.41720097693199476,0,95.53214484802805,10.709119582671118
16527,81.07,280,ENST00000472475,7.0,2.657239,8,0.4169479066370872,0,6.88,2.686186888509436
12547,3246.991,3446,ENST00000537898,21.717581,0.205837,30,0.416616209895716,0,21.339882355028195,20.786799551413363
64604,354.005,553,ENST00000553397,11.159012,0.970083,13,0.41643491671439103,0,11.356499024538094,3.9465974381516378
23955,1595.991,1795,ENST00000454776,2.564664,0.049453,3,0.41638920458946244,0,2.2737347272657336,1.7441981317703117
90952,479.001,678,ENST00000586091,21.0,1.3492,23,0.4159905139321026,0,21.155,4.435197289862089
9620,340.005,539,ENST00000437308,7.82239,0.708022,9,0.415886545446906,0,7.8474367356105486,2.771340590378856
32424,302.007,501,ENST00000603766,30.0,3.057011,32,0.4156645068012247,0,29.89,5.076209215546577
49606,1881.991,2081,ENST00000447788,29.257842,0.478429,26,0.41556076284999616,0,29.09508428970654,7.447970468818697
43406,1706.991,1906,ENST00000223795,7.0,0.1262,8,0.4153644553130421,0,6.865,2.7325400271542244
67111,1732.991,1932,ENST00000542089,0.0,0.0,4,0.41513530401247073,0,2.451416841159797,3.730309477108898
8159,1819.991,2019,ENST00000234725,580.853803,9.821791,593,0.4148670593918903,0,580.15223856185,30.968381671425412
70342,1757.991,1957,ENST00000557742,4.360167,0.076327,3,0.4148386473029779,0,4.212656551957901,2.923200525895639
35886,1803.991,2003,ENST00000222597,190.722287,3.25357,196,0.41479231939176153,0,189.6472166216149,15.315576208596713
89714,380.005,579,ENST00000596757,4.403222,0.356594,5,0.41477286915484823,0,4.191501543198065,1.9492558865997
73157,538.999,738,ENST00000555894,6.0,0.342575,7,0.4147607861429497,0,5.99,2.4351385997515624
80492,1025.991,1225,ENST00000564055,20.911477,0.627241,16,0.4146504226946062,0,18.56524746918635,6.186530457429866
12806,856.991,1056,ENST00000344029,26.0,0.933663,28,0.4145384205318536,0,25.93,4.9935057825139255
27481,320.007,519,ENST00000506670,9.0,0.865519,10,0.41432794726161326,0,8.845,2.787646857118026
39000,1894.991,2094,ENST00000259748,40.312233,0.654671,51,0.41431624317160165,0,41.068372710177044,23.971127015914437
25841,1479.991,1679,ENST00000231423,15.997109,0.332641,17,0.4143031780962645,0,14.848347209254406,5.193425743515903
72858,522.0,721,ENST00000553758,5.682391,0.335007,7,0.41343964759531715,0,5.7566960993409975,3.007219815250938
57460,2246.991,2446,ENST00000391437,23.0,0.315007,25,0.4130961923860138,0,23.0,4.841487374764082
18599,477.001,676,ENST00000427544,0.087316,0.005633,1,0.41269102303469757,0,0.6318701801291211,0.892022843540088
82360,621.998,821,ENST00000561541,7.0,0.346339,8,0.4126298521186625,0,6.885,2.7021796757432686
7141,1743.991,1943,ENST00000316459,54.480643,0.961371,58,0.41261923457871613,0,54.11779290816702,9.408691516275802
13731,1275.991,1475,ENST00000411976,176.407782,4.254644,182,0.4124649501935123,0,174.0961948884999,19.162367875844847
11386,2048.991,2248,ENST00000429375,25.524493,0.383363,33,0.41223787908620646,0,24.894275501766966,19.662735787891968
87147,3637.991,3837,ENST00000335117,28.818543,0.243783,31,0.4121645905649069,0,28.75010998965651,5.458717371280782
91017,3150.991,3350,ENST00000360338,9.699777,0.094734,11,0.41202939977491787,0,9.603781845559547,3.388637206964295
58301,1131.991,1331,ENST00000503753,0.0,0.0,1,0.41198482560558974,0,2.8615889213873746,4.518586136397051
69636,959.991,1159,ENST00000394907,64.0,2.051663,67,0.41187450410600673,0,63.680309165633986,8.059957101669989
61891,2028.991,2228,ENST00000444507,47.993851,0.727945,53,0.41176573175702597,0,47.983936228277024,12.1818388099446
26397,367.005,566,ENST00000514791,5.0,0.419267,6,0.4116051706157733,0,5.07,2.259446834957619
90402,312.007,511,ENST00000597183,22.0,2.169959,24,0.4114713371820736,0,22.145,4.508211951539103
67466,2428.991,2628,ENST00000397954,90.248447,1.143423,77,0.4114203903483537,0,91.24113463650404,34.61455720375437
58809,2484.991,2684,ENST00000398809,61.761507,0.764867,66,0.4112686443659667,0,60.53505682460346,13.288013200767066
92683,450.002,649,ENST00000592452,1.869873,0.127876,1,0.41124138767138885,0,1.7864988466446006,1.9124992528064058
59044,4092.991,4292,ENST00000424842,0.706643,0.005313,2,0.4111944197329703,0,4.3564027246469355,5.730629141750474
20122,2359.991,2559,ENST00000452978,451.297975,5.884995,461,0.4111554674031618,0,451.045274260745,24.21158546699767
77063,2194.991,2394,ENST00000585893,41.983804,0.58863,41,0.4110930407571522,0,34.06632573973684,16.866435509325825
64501,367.005,566,ENST00000547423,20.168631,1.691208,24,0.41106085712002327,0,20.945700841562402,7.430284605147384
42996,4013.991,4213,ENST00000481138,110.228547,0.845105,116,0.4109932390616337,0,110.11257440102207,14.324872137604755
70153,2169.991,2369,ENST00000300057,10.0,0.141819,11,0.4109830554752649,0,9.81,2.8954965031925015
39377,5245.991,5445,ENST00000538167,195.131122,1.144701,214,0.41084984649603645,0,180.55284596326982,81.40967879624814
62672,99.019,298,ENST00000536371,260.0,80.806762,263,0.410807710851643,0,256.71,15.311299748878273
1558,7012.991,7212,ENST00000371752,999.731036,4.387053,897,0.41078217175379655,0,978.7447324748097,198.99776109028315
28940,496.001,695,ENST00000519974,130.940304,8.124266,145,0.410763717159002,0,132.07084520582953,31.47589296248807
52652,348.005,547,ENST00000533363,33.555707,2.967383,30,0.41068698614855,0,33.774905064732,9.191684158617528
59525,220.01,419,ENST00000370635,1.642092,0.229693,1,0.4106270910668323,0,1.639644970934845,1.5577271564645465
36279,386.005,585,ENST00000605692,7.0,0.558083,8,0.41046244273348254,0,6.91,2.6555413760662825
74128,1609.991,1809,ENST00000301328,75.420423,1.441646,79,0.4102688912376763,0,75.30325618733646,9.010538921221668
31490,858.991,1058,ENST00000514051,53.639973,1.921733,63,0.4101836225605785,0,55.309272223084506,18.749475488333715
37229,1138.991,1338,ENST00000380539,7.0,0.189135,8,0.41013419717641836,0,6.855,2.791769152347665
38737,2516.991,2716,ENST00000373953,28.924053,0.353647,21,0.41008645042858194,0,33.346825620756256,30.107860447114433
32900,1351.991,1551,ENST00000510968,238.25861,5.423354,225,0.4096740239889828,0,235.83641371772998,26.451307828151197
67945,653.998,853,ENST00000487220,0.000151,7e-06,1,0.40950778658917725,0,2.5243940899529385,3.7225033073235005
46869,1925.991,2125,ENST00000519366,5.0,0.079893,6,0.40934095815812654,0,5.045,2.333018431131653
78652,516.0,715,ENST00000581639,15.430304,0.920275,18,0.40930292748841623,0,15.306167625543893,6.58151259993699
630,3413.991,3613,ENST00000376436,95.448943,0.860403,81,0.40898865922951494,0,96.86381277060849,38.787903802746
78914,1581.991,1781,ENST00000417024,71.60006,1.392844,74,0.40892037100716416,0,69.31435755668753,11.458569383011694
1584,533.999,733,ENST00000435301,19.0,1.094979,21,0.40872358130643116,0,19.24,4.306088712509303
42424,1034.991,1234,ENST00000377342,26.602757,0.791012,20,0.408627057376478,0,24.338526950424253,10.617326660351479
31845,2248.991,2448,ENST00000394511,5.789138,0.079217,7,0.40844999380745867,0,5.694674302636619,3.1958029554499277
44289,1078.991,1278,ENST00000371789,30.573915,0.87202,34,0.40839293309529956,0,30.700772073794983,8.07856272438273
68244,212.01,411,ENST00000559754,32.175009,4.670412,35,0.40822847235896015,0,32.103386048592476,7.095570611891315
22324,908.991,1108,ENST00000538982,207.714759,7.032358,217,0.4079677692359533,0,207.92385710587513,22.24720573177331
92981,3310.991,3510,ENST00000579781,5.0,0.046473,6,0.407929513978428,0,5.09205951896295,2.2257288328617073
30998,3183.991,3383,ENST00000429927,2.0,0.019331,1,0.4078730960335388,0,1.6412343076638498,1.5721417124583332
619,416.003,615,ENST00000450393,59.299806,4.386815,54,0.40778374956374475,0,59.52228352958205,13.542186356101482
24787,473.001,672,ENST00000409772,4.854496,0.315846,6,0.40731971784140025,0,4.706427037739299,3.1758171912619866
14482,1830.991,2030,ENST00000522736,20.127739,0.3383,23,0.4072532528105968,0,19.119377118618743,9.528770745475263
39655,573.999,773,ENST00000370089,374.889105,20.099486,353,0.4069936955167036,0,374.90814794194506,53.82920714319988
27257,1300.991,1500,ENST00000543319,207.875693,4.917253,188,0.40694419142377175,0,213.7504349389136,63.27755864709802
80186,255.008,454,ENST00000568916,45.222749,5.457526,41,0.4069373694295945,0,44.995877062595525,9.819390802561484
19762,1433.991,1633,ENST00000451130,113.082278,2.426841,145,0.4065645101022154,0,117.15144369257108,68.49726332588018
36561,11980.991,12180,ENST00000242365,122.497723,0.31465,140,0.40642704600739166,0,116.91421217928504,56.80180009549634
22767,3198.991,3398,ENST00000421911,3.98737,0.038359,4,0.40639523988516996,0,3.1503613300003717,2.0906708214390015
21955,330.007,529,ENST00000436885,6.0,0.559528,7,0.40637725513150064,0,6.005,2.448463804102485
64580,531.999,731,ENST00000441881,4.0,0.231389,3,0.40630466440304763,0,3.8436014696413,2.076278082804536
78146,3015.991,3215,ENST00000225275,5.0,0.051019,6,0.40607482166006964,0,5.07,2.2902183302034778
50443,2178.991,2378,ENST00000276201,70.601877,0.997135,61,0.4056759271377792,0,71.26433592550546,25.301811714401776
27465,134.014,333,ENST00000606042,38.791446,8.907963,41,0.40539791074656384,0,38.4239694627675,6.354326129822889
1285,1526.991,1726,ENST00000255175,54.607528,1.100548,35,0.40532214581568815,0,47.07079840137895,29.780752238659808
38305,2454.991,2654,ENST00000375864,42.927738,0.538123,33,0.4051553421826647,0,39.88827526158918,17.001565928960634
16464,1291.991,1491,ENST00000478182,318.402325,7.584202,329,0.405145219865394,0,316.292606871125,31.365032846980025
6452,3504.991,3704,ENST00000342104,55.027914,0.483158,65,0.4050832901808761,0,56.54235276267393,20.87878577649944
23024,500.0,699,ENST00000416991,365.840137,22.51719,375,0.40507537966486074,0,367.55924096748987,18.368825670585668
81037,4636.991,4836,ENST00000268251,120.084263,0.796972,142,0.4050551545491719,0,125.3703633933215,41.05524005783202
74664,1384.991,1584,ENST00000346752,148.929799,3.309236,155,0.40487812096112347,0,149.20720262592496,14.307509035864307
32197,538.999,738,ENST00000502397,30.828117,1.760158,33,0.40481428482564585,0,30.498988181124517,6.178170861615402
72695,345.005,544,ENST00000492247,3.765597,0.335893,5,0.4046673830864565,0,3.7661813474809844,3.0489698554612996
40727,5349.991,5549,ENST00000457866,20.514632,0.118006,20,0.4041299351875356,0,17.837997579524895,5.349770537220492
23318,2526.991,2726,ENST00000546113,16.203856,0.197337,18,0.40396768853443216,0,16.16122297349904,4.551792330648821
78698,2038.991,2238,ENST00000432313,21.262941,0.320923,25,0.40383269994264076,0,21.48913726302973,8.693854503285504
65655,353.005,552,ENST00000553192,318.751349,27.788421,328,0.4037962251997644,0,319.7162364724101,20.514712646191217
38855,635.998,835,ENST00000498460,23.0,1.112923,25,0.4037037542272578,0,23.105,4.694036109788673
72689,492.001,691,ENST00000555829,3.24798,0.203161,4,0.40349784340117245,0,3.2183267630591015,1.9372426636831614
49241,459.001,658,ENST00000440653,36.432553,2.442695,40,0.40348659925364505,0,35.99689266549176,9.921289435418789
11850,403.004,602,ENST00000417056,148.639432,11.35057,142,0.4034647018627377,0,146.98338189194493,12.351469332849646
26547,577.998,777,ENST00000607825,39.0,2.076495,42,0.4030801372541441,0,39.44,6.351094393882051
50805,1170.991,1370,ENST00000370526,3.0,0.078843,4,0.4026441269169291,0,3.235,1.899940788551052
22105,1577.991,1777,ENST00000331393,109.156239,2.128811,103,0.4025680185136832,0,108.72831981209603,14.229445829416596
4931,869.991,1069,ENST00000358439,1.787321,0.063224,1,0.40255594883596113,0,1.6548880627282998,1.6268249534555066
74637,6886.991,7086,ENST00000262483,36.369437,0.162517,31,0.40248476284398643,0,23.407325792254518,18.864500991528466
32007,3231.991,3431,ENST00000515069,126.544474,1.204942,142,0.4023699637003654,0,122.75551080099252,47.82784734234873
59469,4364.991,4564,ENST00000371070,15.311539,0.107951,12,0.4022921533673395,0,14.467743128014435,6.134206465024186
20449,1852.991,2052,ENST00000406437,19.926605,0.330943,18,0.40217094903118805,0,19.855153242895952,4.61284746539981
79962,673.998,873,ENST00000577410,272.812707,12.456582,282,0.40207668941871455,0,271.35245494882,26.481378630960215
51024,6218.991,6418,ENST00000421401,483.799278,2.394078,535,0.40206812471839093,0,492.2113714072199,106.42133997254655
31741,382.005,581,ENST00000452915,203.921025,16.42806,208,0.40187963445920266,0,202.4229631602501,13.877381090123526
4703,1460.991,1660,ENST00000331454,65.029316,1.369792,70,0.40177477152353436,0,63.742337788558515,15.575050139938753
63361,2656.991,2856,ENST00000550413,24.818021,0.287455,21,0.40153574901260375,0,24.2675549970425,8.137644045586422
76761,221.01,420,ENST00000577541,142.971952,19.908222,145,0.40152824388672825,0,139.74155955905496,13.096066144797653
48641,2788.991,2988,ENST00000380600,129.391554,1.427749,133,0.4014003127693199,0,127.53113226513797,13.624473028263246
59157,3571.991,3771,ENST00000470604,8.0,0.068924,4,0.401266247241009,0,5.843565527184751,4.594369797760404
27248,1279.991,1479,ENST00000391338,32.184827,0.773815,34,0.4010752445528263,0,31.96390609634148,5.076588324289719
83229,1625.991,1825,ENST00000540579,0.0,0.0,4,0.40100819543800703,0,2.189728387070794,4.514300788670691
19853,1559.991,1759,ENST00000379579,9.804996,0.193428,12,0.40079149649836515,0,9.081221343518974,7.282536386080565
92808,11.56,162,ENST00000526932,16.0,42.595385,17,0.4007909754371331,0,15.365,4.079433171409971
73223,4508.991,4708,ENST00000340892,70.70735,0.48259,61,0.40076370892468455,0,68.99421083989944,19.94744200104653
27453,1377.991,1577,ENST00000511134,86.290181,1.927117,65,0.40036077628022,0,75.43526587931241,26.06465592425711
36869,1018.991,1218,ENST00000252071,35.413411,1.069524,38,0.40029495591969955,0,35.496867034876495,6.253221351171964
17645,402.004,601,ENST00000488584,7.464369,0.57142,6,0.39988906977214045,0,7.3732749352478955,3.4341397128718647
16923,357.005,556,ENST00000505072,38.551612,3.323234,42,0.3995709365754453,0,38.0686600404985,9.838903683024006
44389,667.998,867,ENST00000371688,5.0,0.23035,6,0.3993839648703483,0,5.065,2.3411055080880074
40387,2349.991,2549,ENST00000368455,341.293047,4.469452,326,0.3991442708325029,0,341.9776079710298,40.02965628870227
82612,415.003,614,ENST00000501177,40.75896,3.022486,44,0.39909550299465024,0,41.281676615324,6.811210259897205
70524,304.007,503,ENST00000558592,28.348673,2.869735,31,0.3987651725696137,0,28.47307199156451,6.336882411651325
69053,1645.991,1845,ENST00000565627,163.233037,3.051924,168,0.3987031152654781,0,163.04577715726987,12.425844326376389
74636,6745.991,6945,ENST00000421306,0.001829,8e-06,21,0.39866009971053507,0,13.854476245799185,17.9238498143886
48584,5773.991,5973,ENST00000380787,2.202971,0.011742,1,0.3986401819070477,0,1.6900053714710495,1.730897693679912
84817,682.998,882,ENST00000533993,6.0,0.270349,7,0.3984792602796016,0,6.005,2.4969931918209163
55981,411.003,610,ENST00000542135,44.772568,3.352428,43,0.3984325301758527,0,45.812556897343505,7.059054380178625
19254,845.991,1045,ENST00000492648,2.253994,0.081994,3,0.39833518605530854,0,2.1201417215754,2.2088389608203784
11433,1586.991,1786,ENST00000367817,7.0,0.135743,8,0.39816521663884885,0,6.925,2.699884256778428
13384,8433.991,8633,ENST00000326225,794.444348,2.898834,679,0.39808216372842115,0,770.625572559705,230.1674903028653
29807,571.999,771,ENST00000507908,104.207302,5.606552,98,0.39794171521618277,0,104.78125149304643,17.04081586260062
47312,596.998,796,ENST00000517820,11.511742,0.593418,13,0.3977685260563166,0,11.429015368347947,3.949494564659524
76053,588.998,788,ENST00000581037,410.599147,21.453439,423,0.39765652276676666,0,410.41839593610996,31.639375550415394
14263,415.003,614,ENST00000480385,80.0,5.932411,83,0.397456901482222,0,79.425,8.994685931148462
6482,212.01,411,ENST00000374676,4.0,0.580626,5,0.3974032585025826,0,4.18,2.0633952602446297
56441,511.0,710,ENST00000539275,12.561283,0.756495,14,0.39737984283326794,0,12.169294922607595,4.606939960365654
78054,1656.991,1856,ENST00000325214,78.948354,1.466277,83,0.3972440852704527,0,78.89783788219147,10.326553043617222
10896,272.007,471,ENST00000457239,17.0,1.923364,19,0.39717014079342433,0,17.37,4.104034600244011
88009,2771.991,2971,ENST00000531805,95.848982,1.064115,98,0.3971240625408682,0,93.08518381987004,12.376022114308864
7746,498.0,697,ENST00000466180,12.0,0.741557,13,0.39712271323732634,0,11.62,3.474996402875835
71779,446.002,645,ENST00000553274,4.0,0.276004,5,0.3967274717037522,0,4.175,2.0795131641805016
59366,3107.991,3307,ENST00000371447,4.0,0.039607,5,0.3966679521667425,0,4.16,2.1176401960673124
64053,1118.991,1318,ENST00000551660,1e-06,0.0,1,0.39661743060112137,0,6.598948081865443,14.11674739907312
16354,511.0,710,ENST00000496747,22.412746,1.349793,17,0.3966110083871861,0,21.676483176781712,11.791107856028946
62184,812.991,1012,ENST00000266560,10.0,0.378536,9,0.3966106777878725,0,10.15,2.899568933479594
1712,2419.991,2619,ENST00000360314,8.0,0.101735,9,0.39640666074318737,0,7.729176276801301,3.205858652365088
25438,546.999,746,ENST00000513435,148.81513,8.372463,156,0.3962742304514317,0,150.49559846206003,13.890384776394392
81074,4424.991,4624,ENST00000562861,17.0,0.118231,19,0.39592695583665205,0,17.33,4.217949738913445
75688,40.71,236,ENST00000583951,6.0,4.535724,7,0.3959037912324479,0,6.0,2.5258661880630178
57222,338.005,537,ENST00000534227,25.678089,2.337933,28,0.39588668087318646,0,25.281638604403742,6.86651389635163
27136,484.001,683,ENST00000507310,150.547768,9.572412,145,0.39580197040503173,0,151.45485993791993,16.308306730546473
40756,2223.991,2423,ENST00000529826,444.631936,6.152629,456,0.3956960120296591,0,444.062931281495,30.167270721975942
62913,852.991,1052,ENST00000557334,6.271851,0.226279,7,0.3956590440473809,0,5.130732793908225,4.724439474377154
3334,1314.991,1514,ENST00000451283,661.054645,15.47062,696,0.3956508372789507,0,663.705229939075,81.62441986229335
19569,7205.991,7405,ENST00000405141,63.41318,0.270819,78,0.3955168934843433,0,65.52500159292298,31.54100017619311
8660,355.005,554,ENST00000452835,455.0,39.442971,464,0.39542110679738157,0,456.035,20.14308255952896
77116,374.005,573,ENST00000592999,1.613914,0.132799,1,0.3953457819672981,0,1.5713438010093501,1.445174900225975
57686,1632.991,1832,ENST00000540259,141.066654,2.658482,136,0.3953415341510811,0,143.90761631465003,20.00198722259247
48108,775.998,975,ENST00000398633,4.780443,0.189583,6,0.39497733389399153,0,5.004349711295803,2.5207782909675034
4065,505.0,704,ENST00000607893,6.0,0.365639,7,0.3949544521367272,0,5.995,2.5445972176358307
53332,348.005,547,ENST00000450908,1.565749,0.138462,1,0.39492272177394605,0,1.6132443480578504,1.5528211324565715
64883,706.998,906,ENST00000545273,53.895229,2.345984,49,0.39489637838465386,0,54.98455922410098,15.154758442154263
53606,2164.991,2364,ENST00000529618,350.123752,4.976896,371,0.39473786286362816,0,354.82207694427007,40.98396575987694
87767,337.005,536,ENST00000591135,13.0,1.187133,14,0.3946077931403274,0,12.61,3.5224849183495457
23487,591.998,791,ENST00000427152,16.648679,0.86547,18,0.3940888163566118,0,16.3403564243942,4.211344008564769
58169,2052.991,2252,ENST00000424751,0.0,0.0,2,0.39398719451947445,0,3.976158380497899,5.015793426758744
66227,1949.991,2149,ENST00000550703,71.424911,1.127224,76,0.39392355239562643,0,72.20217324540155,9.641024842262294
59419,5993.991,6193,ENST00000353505,5.369522,0.027568,6,0.3936195385781767,0,4.587594531503189,3.588250404435381
65546,3697.991,3897,ENST00000378485,6.0,0.049932,7,0.39350182246631654,0,6.06,2.3888072337465824
14483,1669.991,1869,ENST00000521353,35.040923,0.645735,42,0.3934728632531497,0,36.08851621825847,15.023866532666686
38151,350.005,549,ENST00000566475,2.836203,0.249377,2,0.39340490197776024,0,2.7064233201376986,1.795664763164628
58439,735.998,935,ENST00000479304,64.083854,2.679569,69,0.3933704153549781,0,65.62577332710399,8.577733711497107
76775,1444.991,1644,ENST00000544009,1251.70273,26.658099,1280,0.39299639077382403,0,1256.9703053795506,58.60027003073258
76149,2316.991,2516,ENST00000545287,54.351793,0.721909,58,0.39294752723990467,0,50.599111942721294,18.834290952950244
39714,543.999,743,ENST00000369760,47.445693,2.684055,41,0.39279827350506014,0,47.27402800999147,15.972646605613567
40761,2595.991,2795,ENST00000432797,11.0,0.130401,12,0.39269156470714284,0,10.5000284256475,3.8197193654290293
23830,515.0,714,ENST00000454326,10.182681,0.608482,12,0.3926593041241347,0,10.5174395731924,3.7756915759696503
61161,513.0,712,ENST00000450029,4.0,0.239958,5,0.3923669546360815,0,4.18,2.089880379351891
87493,1140.991,1340,ENST00000590597,95.521655,2.576397,100,0.3922965474224486,0,94.95707977614144,12.854867719312447
55539,630.998,830,ENST00000531026,131.0,6.389049,135,0.39210138238141284,0,130.685,11.004806904257794
66480,541.999,756,ENST00000556529,56.485411,3.207233,53,0.3920359319118086,0,56.129080003468,7.981615328494704
13599,1894.991,2094,ENST00000442796,17.0,0.27608,19,0.391968509946263,0,17.37,4.158497324755666
2470,532.999,732,ENST00000472557,4.269275,0.246502,3,0.39183097792170357,0,3.9216535550379903,2.3521712344605814
45929,1087.991,1287,ENST00000522514,421.0,11.908305,430,0.39162176395087334,0,421.535,21.615244042110643
58779,8721.991,8921,ENST00000277942,16.0,0.056454,18,0.39160384848512225,0,16.365,4.175137722279351
6926,3991.991,4191,ENST00000539896,30.877364,0.238037,38,0.39153959386674086,0,30.38709929467901,19.443501562991386
24682,2610.991,2810,ENST00000283946,48.776769,0.574911,52,0.39138281104772726,0,47.478666357331484,11.552202894564935
71482,281.007,480,ENST00000549184,28.0,3.066434,30,0.3912221716622535,0,27.935,5.2783307020307095
77996,368.005,567,ENST00000579261,700.0,58.53789,709,0.39097149136149684,0,698.175,27.687440744857593
